 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
16,20190816_foci_10ugml_00min_03.TIF:0006-0439-0067:6,2828,3645.206,2785,5418,67.307,439.091,188.496,10308642.000,10308642.000,6
17,20190816_foci_10ugml_00min_03.TIF:0002-0091-0149:2,32,6278.219,3592,9697,149.314,91.149,18.850,200903.000,200903.000,2
18,20190816_foci_10ugml_00min_03.TIF:0005-0074-0180:5,32,6736.906,4328,10297,179.898,74.170,18.850,215581.000,215581.000,5
19,20190816_foci_10ugml_00min_03.TIF:0007-0149-0366:7,32,10186.312,4618,19686,366.341,149.033,18.850,325962.000,325962.000,7
20,20190816_foci_10ugml_00min_03.TIF:0008-0149-0367:8,32,6702.125,4788,9489,367.063,148.998,18.850,214468.000,214468.000,8
21,20190816_foci_10ugml_00min_03.TIF:0007-0146-0230:7,32,5800.688,4068,8971,230.166,146.079,18.850,185622.000,185622.000,7
22,20190816_foci_10ugml_00min_03.TIF:0003-0156-0084:3,32,6673.062,5142,8904,84.095,155.953,18.850,213538.000,213538.000,3
23,20190816_foci_10ugml_00min_03.TIF:0004-0157-0086:4,32,7728.812,4955,11121,85.832,157.025,18.850,247322.000,247322.000,4
24,20190816_foci_10ugml_00min_03.TIF:0004-0207-0270:4,32,9498.031,5756,12914,270.130,207.147,18.850,303937.000,303937.000,4
25,20190816_foci_10ugml_00min_03.TIF:0004-0189-0254:4,32,7363.875,4952,11153,254.133,189.073,18.850,235644.000,235644.000,4
26,20190816_foci_10ugml_00min_03.TIF:0005-0214-0263:5,32,11371.531,5799,19651,262.907,214.103,18.850,363889.000,363889.000,5
27,20190816_foci_10ugml_00min_03.TIF:0005-0208-0270:5,32,8762.719,4268,13765,270.288,208.211,18.850,280407.000,280407.000,5
28,20190816_foci_10ugml_00min_03.TIF:0005-0191-0250:5,32,6630.438,4194,9249,249.977,190.904,18.850,212174.000,212174.000,5
29,20190816_foci_10ugml_00min_03.TIF:0006-0189-0245:6,32,6914.938,5210,9316,245.093,188.951,18.850,221278.000,221278.000,6
30,20190816_foci_10ugml_00min_03.TIF:0009-0183-0289:9,32,6417.094,4499,8838,289.218,183.049,18.850,205347.000,205347.000,9
31,20190816_foci_10ugml_00min_03.TIF:0005-0230-0046:5,32,7196.156,4544,10250,46.173,230.208,18.850,230277.000,230277.000,5
32,20190816_foci_10ugml_00min_03.TIF:0005-0220-0036:5,32,6334.438,4076,9099,36.275,220.109,18.850,202702.000,202702.000,5
33,20190816_foci_10ugml_00min_03.TIF:0006-0230-0031:6,32,6451.875,4423,8996,31.054,230.209,18.850,206460.000,206460.000,6
34,20190816_foci_10ugml_00min_03.TIF:0003-0241-0129:3,32,6835.719,4818,9429,129.033,241.153,18.850,218743.000,218743.000,3
35,20190816_foci_10ugml_00min_03.TIF:0004-0252-0124:4,32,8444.906,5502,13142,124.085,251.995,18.850,270237.000,270237.000,4
36,20190816_foci_10ugml_00min_03.TIF:0005-0256-0098:5,32,6828.625,4843,10679,98.009,256.150,18.850,218516.000,218516.000,5
37,20190816_foci_10ugml_00min_03.TIF:0005-0252-0123:5,32,6749.812,4769,10199,123.053,252.040,18.850,215994.000,215994.000,5
38,20190816_foci_10ugml_00min_03.TIF:0006-0248-0138:6,32,6588.094,4947,9351,137.983,248.138,18.850,210819.000,210819.000,6
39,20190816_foci_10ugml_00min_03.TIF:0007-0252-0136:7,32,6788.031,5214,9895,136.077,252.045,18.850,217217.000,217217.000,7
40,20190816_foci_10ugml_00min_03.TIF:0008-0235-0143:8,32,6120.562,4047,8388,143.055,235.192,18.850,195858.000,195858.000,8
41,20190816_foci_10ugml_00min_03.TIF:0003-0239-0329:3,32,20363.156,12752,25969,329.189,239.016,18.850,651621.000,651621.000,3
42,20190816_foci_10ugml_00min_03.TIF:0004-0237-0328:4,32,18733.469,7633,28640,328.418,237.282,18.850,599471.000,599471.000,4
43,20190816_foci_10ugml_00min_03.TIF:0004-0249-0333:4,32,9734.906,4892,14416,333.353,249.159,18.850,311517.000,311517.000,4
44,20190816_foci_10ugml_00min_03.TIF:0005-0238-0332:5,32,11555.250,7549,15330,332.069,238.137,18.850,369768.000,369768.000,5
45,20190816_foci_10ugml_00min_03.TIF:0005-0249-0334:5,32,8272.156,5292,12036,334.273,249.059,18.850,264709.000,264709.000,5
46,20190816_foci_10ugml_00min_03.TIF:0008-0263-0388:8,32,7510.969,4873,10833,388.115,263.267,18.850,240351.000,240351.000,8
47,20190816_foci_10ugml_00min_03.TIF:0009-0265-0388:9,32,7720.812,4758,9510,388.218,264.951,18.850,247066.000,247066.000,9
48,20190816_foci_10ugml_00min_03.TIF:0004-0325-0190:4,32,6294.562,4655,8603,190.042,325.103,18.850,201426.000,201426.000,4
49,20190816_foci_10ugml_00min_03.TIF:0005-0340-0202:5,32,7676.469,4231,11246,202.305,340.034,18.850,245647.000,245647.000,5
50,20190816_foci_10ugml_00min_03.TIF:0004-0348-0431:4,32,7682.562,4450,11882,431.221,348.090,18.850,245842.000,245842.000,4
51,20190816_foci_10ugml_00min_03.TIF:0005-0350-0435:5,32,8675.844,4925,12602,435.125,349.881,18.850,277627.000,277627.000,5
52,20190816_foci_10ugml_00min_03.TIF:0007-0314-0434:7,32,7430.781,3978,14570,434.437,314.084,18.850,237785.000,237785.000,7
53,20190816_foci_10ugml_00min_03.TIF:0009-0339-0419:9,32,5308.875,3465,8327,419.005,339.122,18.850,169884.000,169884.000,9
54,20190816_foci_10ugml_00min_03.TIF:0010-0317-0430:10,32,5851.188,3867,8339,430.023,317.138,18.850,187238.000,187238.000,10
55,20190816_foci_10ugml_00min_03.TIF:0003-0425-0159:3,32,8235.656,4729,11283,159.090,425.286,18.850,263541.000,263541.000,3
