 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
62,20190816_foci_10ugml_50min_03.TIF:0009-0099-0286:9,32,8051.375,4393,12688,286.315,99.283,18.850,257644.000,257644.000,9
63,20190816_foci_10ugml_50min_03.TIF:0009-0058-0279:9,32,7092.062,4328,10814,279.122,57.991,18.850,226946.000,226946.000,9
64,20190816_foci_10ugml_50min_03.TIF:0009-0072-0312:9,32,5503.438,3720,8594,312.160,72.214,18.850,176110.000,176110.000,9
65,20190816_foci_10ugml_50min_03.TIF:0009-0082-0296:9,32,6110.906,3707,9341,296.032,82.172,18.850,195549.000,195549.000,9
66,20190816_foci_10ugml_50min_03.TIF:0010-0067-0301:10,32,6486.688,3582,12009,301.281,67.166,18.850,207574.000,207574.000,10
67,20190816_foci_10ugml_50min_03.TIF:0010-0065-0306:10,32,6653.188,3713,12024,305.771,65.169,18.850,212902.000,212902.000,10
68,20190816_foci_10ugml_50min_03.TIF:0010-0070-0297:10,32,6211.781,4076,9758,297.049,70.261,18.850,198777.000,198777.000,10
69,20190816_foci_10ugml_50min_03.TIF:0010-0098-0288:10,32,7168.062,4020,10324,288.091,98.137,18.850,229378.000,229378.000,10
70,20190816_foci_10ugml_50min_03.TIF:0011-0071-0295:11,32,6893.844,3868,12589,295.218,71.188,18.850,220603.000,220603.000,11
71,20190816_foci_10ugml_50min_03.TIF:0004-0086-0146:4,32,5730.438,3776,9300,146.157,86.241,18.850,183374.000,183374.000,4
72,20190816_foci_10ugml_50min_03.TIF:0005-0102-0145:5,32,8170.219,4278,16991,145.237,102.069,18.850,261447.000,261447.000,5
73,20190816_foci_10ugml_50min_03.TIF:0005-0081-0155:5,32,5664.781,3629,9700,155.068,81.262,18.850,181273.000,181273.000,5
74,20190816_foci_10ugml_50min_03.TIF:0005-0105-0151:5,32,5399.906,3918,8388,150.927,105.026,18.850,172797.000,172797.000,5
75,20190816_foci_10ugml_50min_03.TIF:0006-0088-0139:6,32,7558.031,4256,12761,139.084,88.205,18.850,241857.000,241857.000,6
76,20190816_foci_10ugml_50min_03.TIF:0007-0092-0140:7,32,6840.125,4295,14167,140.095,91.998,18.850,218884.000,218884.000,7
77,20190816_foci_10ugml_50min_03.TIF:0007-0097-0147:7,32,6857.375,4900,9307,147.056,96.924,18.850,219436.000,219436.000,7
78,20190816_foci_10ugml_50min_03.TIF:0008-0097-0150:8,32,7777.875,4250,13200,149.855,97.275,18.850,248892.000,248892.000,8
79,20190816_foci_10ugml_50min_03.TIF:0008-0096-0145:8,32,8224.312,4324,13144,145.155,96.317,18.850,263178.000,263178.000,8
80,20190816_foci_10ugml_50min_03.TIF:0009-0098-0144:9,32,10088.781,4017,16858,144.457,98.386,18.850,322841.000,322841.000,9
81,20190816_foci_10ugml_50min_03.TIF:0003-0093-0370:3,32,6469.844,4054,9302,369.882,93.153,18.850,207035.000,207035.000,3
82,20190816_foci_10ugml_50min_03.TIF:0003-0079-0357:3,32,5472.969,3697,8982,357.133,79.046,18.850,175135.000,175135.000,3
83,20190816_foci_10ugml_50min_03.TIF:0004-0094-0362:4,32,7686.969,4287,13972,362.186,94.074,18.850,245983.000,245983.000,4
84,20190816_foci_10ugml_50min_03.TIF:0005-0113-0373:5,32,7266.188,3195,15181,373.373,113.281,18.850,232518.000,232518.000,5
85,20190816_foci_10ugml_50min_03.TIF:0005-0089-0367:5,32,5417.375,3982,10252,367.022,89.044,18.850,173356.000,173356.000,5
86,20190816_foci_10ugml_50min_03.TIF:0005-0095-0360:5,32,5800.906,3518,9218,360.180,95.124,18.850,185629.000,185629.000,5
87,20190816_foci_10ugml_50min_03.TIF:0005-0100-0348:5,32,5655.312,3925,8329,348.065,99.929,18.850,180970.000,180970.000,5
88,20190816_foci_10ugml_50min_03.TIF:0006-0109-0356:6,32,6669.875,3827,11313,356.153,109.023,18.850,213436.000,213436.000,6
89,20190816_foci_10ugml_50min_03.TIF:0006-0118-0368:6,32,6312.312,3703,10258,367.950,118.200,18.850,201994.000,201994.000,6
90,20190816_foci_10ugml_50min_03.TIF:0006-0089-0367:6,32,5766.500,4061,8514,366.969,89.090,18.850,184528.000,184528.000,6
91,20190816_foci_10ugml_50min_03.TIF:0007-0094-0367:7,32,6921.219,3895,12783,367.020,93.910,18.850,221479.000,221479.000,7
92,20190816_foci_10ugml_50min_03.TIF:0007-0095-0378:7,32,6265.312,3809,11237,378.018,95.145,18.850,200490.000,200490.000,7
93,20190816_foci_10ugml_50min_03.TIF:0008-0099-0370:8,32,5739.562,3242,9255,369.910,99.193,18.850,183666.000,183666.000,8
94,20190816_foci_10ugml_50min_03.TIF:0004-0122-0391:4,32,6712.438,4613,8845,390.903,122.127,18.850,214798.000,214798.000,4
95,20190816_foci_10ugml_50min_03.TIF:0005-0131-0383:5,32,8588.781,5044,12201,383.214,130.837,18.850,274841.000,274841.000,5
96,20190816_foci_10ugml_50min_03.TIF:0005-0130-0407:5,32,6187.625,4158,10432,407.163,130.059,18.850,198004.000,198004.000,5
97,20190816_foci_10ugml_50min_03.TIF:0005-0137-0382:5,32,6767.312,4411,9239,382.030,137.063,18.850,216554.000,216554.000,5
98,20190816_foci_10ugml_50min_03.TIF:0005-0138-0402:5,32,5031.156,3473,8395,401.990,138.207,18.850,160997.000,160997.000,5
99,20190816_foci_10ugml_50min_03.TIF:0006-0128-0391:6,32,6746.594,4246,11277,391.066,128.158,18.850,215891.000,215891.000,6
100,20190816_foci_10ugml_50min_03.TIF:0006-0124-0399:6,32,5690.719,3828,10077,399.251,124.054,18.850,182103.000,182103.000,6
101,20190816_foci_10ugml_50min_03.TIF:0006-0142-0387:6,32,6099.531,3695,9847,387.166,142.193,18.850,195185.000,195185.000,6
102,20190816_foci_10ugml_50min_03.TIF:0007-0125-0395:7,32,8008.000,5042,12279,395.112,125.062,18.850,256256.000,256256.000,7
103,20190816_foci_10ugml_50min_03.TIF:0007-0153-0396:7,32,6474.438,4298,10581,396.133,153.122,18.850,207182.000,207182.000,7
104,20190816_foci_10ugml_50min_03.TIF:0007-0146-0403:7,32,5606.594,3393,9879,402.916,145.888,18.850,179411.000,179411.000,7
105,20190816_foci_10ugml_50min_03.TIF:0007-0130-0389:7,32,5414.062,3608,9257,389.193,130.167,18.850,173250.000,173250.000,7
106,20190816_foci_10ugml_50min_03.TIF:0007-0126-0414:7,32,5042.344,3507,8453,414.054,126.092,18.850,161355.000,161355.000,7
107,20190816_foci_10ugml_50min_03.TIF:0008-0153-0398:8,32,7263.812,4434,11034,398.006,153.010,18.850,232442.000,232442.000,8
108,20190816_foci_10ugml_50min_03.TIF:0008-0142-0403:8,32,4845.344,3028,8806,403.069,142.187,18.850,155051.000,155051.000,8
109,20190816_foci_10ugml_50min_03.TIF:0009-0137-0394:9,32,6319.281,3469,10321,393.955,137.153,18.850,202217.000,202217.000,9
110,20190816_foci_10ugml_50min_03.TIF:0003-0148-0279:3,32,6737.781,3893,10702,279.257,148.166,18.850,215609.000,215609.000,3
111,20190816_foci_10ugml_50min_03.TIF:0006-0171-0324:6,32,7903.188,5138,9997,323.885,171.079,18.850,252902.000,252902.000,6
112,20190816_foci_10ugml_50min_03.TIF:0008-0151-0329:8,32,5571.781,3731,8614,329.123,151.245,18.850,178297.000,178297.000,8
113,20190816_foci_10ugml_50min_03.TIF:0001-0220-0226:1,32,7075.344,4443,10204,226.085,220.267,18.850,226411.000,226411.000,1
114,20190816_foci_10ugml_50min_03.TIF:0002-0213-0222:2,32,8366.156,5163,13449,222.135,213.005,18.850,267717.000,267717.000,2
115,20190816_foci_10ugml_50min_03.TIF:0002-0221-0226:2,32,7798.625,4980,12535,226.181,221.098,18.850,249556.000,249556.000,2
116,20190816_foci_10ugml_50min_03.TIF:0003-0218-0243:3,32,9366.469,6184,13737,243.089,218.132,18.850,299727.000,299727.000,3
117,20190816_foci_10ugml_50min_03.TIF:0003-0223-0240:3,32,7596.281,4580,11636,240.262,223.194,18.850,243081.000,243081.000,3
118,20190816_foci_10ugml_50min_03.TIF:0003-0234-0231:3,32,6369.844,4306,9312,231.250,234.074,18.850,203835.000,203835.000,3
119,20190816_foci_10ugml_50min_03.TIF:0004-0224-0224:4,32,6653.188,4395,11812,224.113,224.113,18.850,212902.000,212902.000,4
120,20190816_foci_10ugml_50min_03.TIF:0004-0205-0221:4,32,6993.812,4512,9338,221.117,205.091,18.850,223802.000,223802.000,4
121,20190816_foci_10ugml_50min_03.TIF:0005-0228-0236:5,32,8068.625,3754,18418,236.343,228.185,18.850,258196.000,258196.000,5
122,20190816_foci_10ugml_50min_03.TIF:0005-0225-0227:5,32,8503.562,4617,15116,227.069,225.232,18.850,272114.000,272114.000,5
123,20190816_foci_10ugml_50min_03.TIF:0005-0218-0211:5,32,6160.562,4306,9062,211.207,218.041,18.850,197138.000,197138.000,5
124,20190816_foci_10ugml_50min_03.TIF:0005-0213-0251:5,32,6334.000,4183,8951,251.143,213.045,18.850,202688.000,202688.000,5
125,20190816_foci_10ugml_50min_03.TIF:0006-0212-0226:6,32,8278.562,4488,14799,226.100,212.341,18.850,264914.000,264914.000,6
126,20190816_foci_10ugml_50min_03.TIF:0007-0227-0223:7,32,7996.281,4498,16483,223.054,227.116,18.850,255881.000,255881.000,7
127,20190816_foci_10ugml_50min_03.TIF:0007-0215-0217:7,32,5477.156,4067,9558,217.036,215.090,18.850,175269.000,175269.000,7
128,20190816_foci_10ugml_50min_03.TIF:0008-0229-0235:8,32,6104.000,3820,11233,234.991,229.117,18.850,195328.000,195328.000,8
129,20190816_foci_10ugml_50min_03.TIF:0008-0207-0212:8,32,6049.219,3736,8949,212.091,207.188,18.850,193575.000,193575.000,8
130,20190816_foci_10ugml_50min_03.TIF:0009-0218-0234:9,32,6753.500,3828,12845,233.978,218.289,18.850,216112.000,216112.000,9
131,20190816_foci_10ugml_50min_03.TIF:0009-0223-0229:9,32,6887.062,4244,11193,229.024,223.036,18.850,220386.000,220386.000,9
132,20190816_foci_10ugml_50min_03.TIF:0009-0229-0235:9,32,5696.312,3959,10575,235.065,229.132,18.850,182282.000,182282.000,9
133,20190816_foci_10ugml_50min_03.TIF:0009-0227-0226:9,32,6018.469,4072,10326,226.184,226.953,18.850,192591.000,192591.000,9
134,20190816_foci_10ugml_50min_03.TIF:0002-0236-0304:2,32,6305.844,4613,9323,304.078,236.071,18.850,201787.000,201787.000,2
135,20190816_foci_10ugml_50min_03.TIF:0003-0242-0306:3,32,6076.562,3423,12259,306.125,241.980,18.850,194450.000,194450.000,3
136,20190816_foci_10ugml_50min_03.TIF:0003-0235-0305:3,32,6136.562,3522,8834,305.099,235.246,18.850,196370.000,196370.000,3
137,20190816_foci_10ugml_50min_03.TIF:0004-0245-0293:4,32,7618.812,3672,13483,293.242,245.291,18.850,243802.000,243802.000,4
138,20190816_foci_10ugml_50min_03.TIF:0005-0240-0285:5,32,5391.062,3406,9546,284.985,240.073,18.850,172514.000,172514.000,5
139,20190816_foci_10ugml_50min_03.TIF:0004-0239-0101:4,32,6676.750,3499,11825,101.266,239.142,18.850,213656.000,213656.000,4
140,20190816_foci_10ugml_50min_03.TIF:0004-0246-0124:4,32,6158.125,3878,10052,123.844,246.029,18.850,197060.000,197060.000,4
141,20190816_foci_10ugml_50min_03.TIF:0004-0264-0088:4,32,5908.938,3488,9179,88.334,263.878,18.850,189086.000,189086.000,4
142,20190816_foci_10ugml_50min_03.TIF:0005-0245-0123:5,32,6317.812,4317,9769,123.047,245.162,18.850,202170.000,202170.000,5
143,20190816_foci_10ugml_50min_03.TIF:0006-0256-0103:6,32,6037.625,4271,8575,103.199,256.142,18.850,193204.000,193204.000,6
144,20190816_foci_10ugml_50min_03.TIF:0007-0258-0103:7,32,7188.500,4215,11885,103.168,258.338,18.850,230032.000,230032.000,7
145,20190816_foci_10ugml_50min_03.TIF:0008-0273-0125:8,32,7795.656,4813,10970,125.122,273.156,18.850,249461.000,249461.000,8
146,20190816_foci_10ugml_50min_03.TIF:0001-0252-0044:1,32,6350.031,3934,10094,44.008,252.093,18.850,203201.000,203201.000,1
147,20190816_foci_10ugml_50min_03.TIF:0002-0252-0045:2,32,6869.281,4277,14096,45.131,252.091,18.850,219817.000,219817.000,2
148,20190816_foci_10ugml_50min_03.TIF:0002-0266-0042:2,32,5485.031,3751,9863,42.159,266.239,18.850,175521.000,175521.000,2
149,20190816_foci_10ugml_50min_03.TIF:0004-0251-0043:4,32,6123.844,4049,8402,43.156,250.862,18.850,195963.000,195963.000,4
150,20190816_foci_10ugml_50min_03.TIF:0005-0257-0046:5,32,5531.656,3829,8979,46.111,257.149,18.850,177013.000,177013.000,5
151,20190816_foci_10ugml_50min_03.TIF:0005-0249-0046:5,32,5600.781,3836,8715,46.108,249.126,18.850,179225.000,179225.000,5
152,20190816_foci_10ugml_50min_03.TIF:0006-0270-0054:6,32,6088.750,3477,12119,54.062,270.365,18.850,194840.000,194840.000,6
153,20190816_foci_10ugml_50min_03.TIF:0007-0263-0049:7,32,5255.031,3740,10319,49.204,263.075,18.850,168161.000,168161.000,7
154,20190816_foci_10ugml_50min_03.TIF:0008-0255-0064:8,32,6409.375,3691,10448,64.256,255.029,18.850,205100.000,205100.000,8
155,20190816_foci_10ugml_50min_03.TIF:0008-0273-0059:8,32,4910.406,3212,8190,58.983,273.183,18.850,157133.000,157133.000,8
156,20190816_foci_10ugml_50min_03.TIF:0004-0275-0344:4,32,5677.719,4206,8574,344.010,275.068,18.850,181687.000,181687.000,4
157,20190816_foci_10ugml_50min_03.TIF:0005-0278-0332:5,32,6238.594,4080,10907,331.981,278.065,18.850,199635.000,199635.000,5
158,20190816_foci_10ugml_50min_03.TIF:0005-0268-0320:5,32,6716.875,4231,9786,320.168,267.968,18.850,214940.000,214940.000,5
159,20190816_foci_10ugml_50min_03.TIF:0006-0281-0343:6,32,7412.469,3752,12238,343.251,281.158,18.850,237199.000,237199.000,6
160,20190816_foci_10ugml_50min_03.TIF:0006-0272-0317:6,32,7468.375,4683,10280,317.138,272.040,18.850,238988.000,238988.000,6
161,20190816_foci_10ugml_50min_03.TIF:0007-0270-0339:7,32,6087.688,4028,9357,339.048,270.093,18.850,194806.000,194806.000,7
162,20190816_foci_10ugml_50min_03.TIF:0008-0275-0337:8,32,5191.438,3780,8881,336.996,275.039,18.850,166126.000,166126.000,8
163,20190816_foci_10ugml_50min_03.TIF:0005-0277-0181:5,32,7866.219,5472,10639,181.109,277.029,18.850,251719.000,251719.000,5
164,20190816_foci_10ugml_50min_03.TIF:0006-0279-0165:6,32,12232.406,7202,16594,165.082,279.120,18.850,391437.000,391437.000,6
165,20190816_foci_10ugml_50min_03.TIF:0006-0278-0183:6,32,8054.719,5369,13507,183.028,278.066,18.850,257751.000,257751.000,6
166,20190816_foci_10ugml_50min_03.TIF:0007-0278-0162:7,32,6899.594,4208,9875,162.116,278.010,18.850,220787.000,220787.000,7
167,20190816_foci_10ugml_50min_03.TIF:0007-0280-0181:7,32,6059.875,4231,8988,181.027,280.113,18.850,193916.000,193916.000,7
168,20190816_foci_10ugml_50min_03.TIF:0008-0279-0180:8,32,9350.156,3838,17877,180.305,279.330,18.850,299205.000,299205.000,8
169,20190816_foci_10ugml_50min_03.TIF:0009-0285-0163:9,32,9609.969,4498,18246,163.351,284.940,18.850,307519.000,307519.000,9
170,20190816_foci_10ugml_50min_03.TIF:0009-0254-0163:9,32,10113.719,5476,14974,163.200,254.129,18.850,323639.000,323639.000,9
171,20190816_foci_10ugml_50min_03.TIF:0009-0269-0188:9,32,7206.594,4231,10354,187.939,269.005,18.850,230611.000,230611.000,9
172,20190816_foci_10ugml_50min_03.TIF:0009-0270-0169:9,32,7098.656,4417,10726,168.963,270.227,18.850,227157.000,227157.000,9
173,20190816_foci_10ugml_50min_03.TIF:0009-0280-0179:9,32,6303.594,4249,9720,179.225,280.095,18.850,201715.000,201715.000,9
174,20190816_foci_10ugml_50min_03.TIF:0010-0268-0187:10,32,8210.031,4675,12462,187.124,267.920,18.850,262721.000,262721.000,10
175,20190816_foci_10ugml_50min_03.TIF:0010-0256-0163:10,32,8115.938,5674,12071,163.086,255.967,18.850,259710.000,259710.000,10
176,20190816_foci_10ugml_50min_03.TIF:0010-0264-0169:10,32,7637.531,5168,11948,169.141,264.140,18.850,244401.000,244401.000,10
177,20190816_foci_10ugml_50min_03.TIF:0010-0286-0181:10,32,6351.125,3959,10033,181.207,286.019,18.850,203236.000,203236.000,10
178,20190816_foci_10ugml_50min_03.TIF:0010-0274-0170:10,32,6381.125,4014,9943,170.077,273.860,18.850,204196.000,204196.000,10
179,20190816_foci_10ugml_50min_03.TIF:0010-0262-0153:10,32,6314.125,4421,10043,153.218,262.054,18.850,202052.000,202052.000,10
180,20190816_foci_10ugml_50min_03.TIF:0010-0278-0188:10,32,6427.125,4075,8874,187.888,278.045,18.850,205668.000,205668.000,10
181,20190816_foci_10ugml_50min_03.TIF:0011-0293-0165:11,32,8604.000,4745,16480,165.052,293.095,18.850,275328.000,275328.000,11
182,20190816_foci_10ugml_50min_03.TIF:0011-0265-0166:11,32,9879.000,4183,16209,166.448,265.070,18.850,316128.000,316128.000,11
183,20190816_foci_10ugml_50min_03.TIF:0011-0280-0163:11,32,6463.469,4263,11263,163.022,280.214,18.850,206831.000,206831.000,11
184,20190816_foci_10ugml_50min_03.TIF:0011-0265-0187:11,32,6511.719,3856,10522,187.059,265.269,18.850,208375.000,208375.000,11
185,20190816_foci_10ugml_50min_03.TIF:0011-0269-0169:11,32,7434.156,4292,14727,168.985,268.807,18.850,237893.000,237893.000,11
186,20190816_foci_10ugml_50min_03.TIF:0011-0268-0181:11,32,5569.469,3603,9801,181.056,267.963,18.850,178223.000,178223.000,11
187,20190816_foci_10ugml_50min_03.TIF:0011-0263-0153:11,32,6753.125,4573,9705,153.029,263.096,18.850,216100.000,216100.000,11
188,20190816_foci_10ugml_50min_03.TIF:0004-0337-0097:4,32,8629.250,4935,16880,97.056,336.993,18.850,276136.000,276136.000,4
189,20190816_foci_10ugml_50min_03.TIF:0005-0321-0102:5,32,9769.750,4370,20045,102.334,321.388,18.850,312632.000,312632.000,5
190,20190816_foci_10ugml_50min_03.TIF:0005-0325-0095:5,32,9289.688,4766,14611,95.187,325.192,18.850,297270.000,297270.000,5
191,20190816_foci_10ugml_50min_03.TIF:0005-0335-0101:5,32,6955.250,4568,11726,100.923,335.106,18.850,222568.000,222568.000,5
192,20190816_foci_10ugml_50min_03.TIF:0005-0333-0112:5,32,6059.219,3905,10289,112.026,333.078,18.850,193895.000,193895.000,5
193,20190816_foci_10ugml_50min_03.TIF:0005-0330-0103:5,32,5797.531,4424,10086,102.996,330.085,18.850,185521.000,185521.000,5
194,20190816_foci_10ugml_50min_03.TIF:0005-0337-0088:5,32,5361.438,3912,8925,88.040,337.114,18.850,171566.000,171566.000,5
195,20190816_foci_10ugml_50min_03.TIF:0006-0322-0103:6,32,7658.219,4433,13415,103.272,322.198,18.850,245063.000,245063.000,6
