 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
40,20190816_foci_10ugml_50min_02.TIF:0009-0128-0198:9,32,6038.625,3720,10490,198.216,127.893,18.850,193236.000,193236.000,9
41,20190816_foci_10ugml_50min_02.TIF:0009-0104-0209:9,32,5207.562,3174,8404,209.075,104.208,18.850,166642.000,166642.000,9
42,20190816_foci_10ugml_50min_02.TIF:0010-0112-0170:10,32,8001.625,4321,13706,170.253,112.072,18.850,256052.000,256052.000,10
43,20190816_foci_10ugml_50min_02.TIF:0010-0143-0185:10,32,6287.750,3856,10244,185.179,142.923,18.850,201208.000,201208.000,10
44,20190816_foci_10ugml_50min_02.TIF:0010-0131-0183:10,32,6795.031,4496,10123,183.104,130.985,18.850,217441.000,217441.000,10
45,20190816_foci_10ugml_50min_02.TIF:0011-0119-0181:11,32,12554.938,5994,21515,181.082,118.806,18.850,401758.000,401758.000,11
46,20190816_foci_10ugml_50min_02.TIF:0011-0114-0169:11,32,9376.031,3896,18878,169.483,114.102,18.850,300033.000,300033.000,11
47,20190816_foci_10ugml_50min_02.TIF:0011-0132-0182:11,32,9466.438,5022,15973,182.149,132.168,18.850,302926.000,302926.000,11
48,20190816_foci_10ugml_50min_02.TIF:0011-0141-0196:11,32,5436.344,3837,9907,195.973,141.052,18.850,173963.000,173963.000,11
49,20190816_foci_10ugml_50min_02.TIF:0011-0142-0186:11,32,5840.750,4239,9384,186.170,142.017,18.850,186904.000,186904.000,11
50,20190816_foci_10ugml_50min_02.TIF:0012-0131-0173:12,32,6085.750,3759,12347,173.264,131.178,18.850,194744.000,194744.000,12
51,20190816_foci_10ugml_50min_02.TIF:0012-0128-0176:12,32,6733.219,3889,12505,176.184,127.975,18.850,215463.000,215463.000,12
52,20190816_foci_10ugml_50min_02.TIF:0012-0135-0201:12,32,5643.719,3718,8718,201.101,135.186,18.850,180599.000,180599.000,12
53,20190816_foci_10ugml_50min_02.TIF:0013-0118-0195:13,32,10309.906,4649,16469,194.716,117.904,18.850,329917.000,329917.000,13
54,20190816_foci_10ugml_50min_02.TIF:0013-0122-0178:13,32,7052.562,4022,11073,178.163,122.240,18.850,225682.000,225682.000,13
55,20190816_foci_10ugml_50min_02.TIF:0013-0115-0179:13,32,5528.062,3748,8508,179.199,115.128,18.850,176898.000,176898.000,13
56,20190816_foci_10ugml_50min_02.TIF:0004-0173-0139:4,32,10015.156,5351,19346,139.018,173.046,18.850,320485.000,320485.000,4
57,20190816_foci_10ugml_50min_02.TIF:0004-0165-0130:4,32,9733.438,4609,18192,130.272,165.077,18.850,311470.000,311470.000,4
58,20190816_foci_10ugml_50min_02.TIF:0004-0166-0154:4,32,6077.969,3914,12416,154.121,166.152,18.850,194495.000,194495.000,4
59,20190816_foci_10ugml_50min_02.TIF:0005-0172-0143:5,32,14516.500,6604,25717,143.322,172.216,18.850,464528.000,464528.000,5
60,20190816_foci_10ugml_50min_02.TIF:0005-0167-0132:5,32,8734.062,4080,16763,132.152,167.341,18.850,279490.000,279490.000,5
61,20190816_foci_10ugml_50min_02.TIF:0006-0166-0131:6,32,7916.062,4271,18783,131.228,166.190,18.850,253314.000,253314.000,6
62,20190816_foci_10ugml_50min_02.TIF:0006-0159-0156:6,32,9284.625,4674,14546,156.012,159.180,18.850,297108.000,297108.000,6
63,20190816_foci_10ugml_50min_02.TIF:0006-0157-0144:6,32,6014.500,4091,11798,144.183,157.089,18.850,192464.000,192464.000,6
64,20190816_foci_10ugml_50min_02.TIF:0006-0170-0143:6,32,7821.344,5509,11324,143.108,169.994,18.850,250283.000,250283.000,6
65,20190816_foci_10ugml_50min_02.TIF:0007-0168-0152:7,32,12412.375,4933,23807,152.342,168.169,18.850,397196.000,397196.000,7
66,20190816_foci_10ugml_50min_02.TIF:0007-0163-0142:7,32,6562.219,4403,10270,142.038,162.895,18.850,209991.000,209991.000,7
67,20190816_foci_10ugml_50min_02.TIF:0008-0162-0138:8,32,9632.438,4300,20968,138.427,162.270,18.850,308238.000,308238.000,8
68,20190816_foci_10ugml_50min_02.TIF:0008-0162-0144:8,32,10618.781,5548,19246,144.102,162.174,18.850,339801.000,339801.000,8
69,20190816_foci_10ugml_50min_02.TIF:0008-0179-0149:8,32,6113.219,4035,11339,149.138,179.199,18.850,195623.000,195623.000,8
70,20190816_foci_10ugml_50min_02.TIF:0008-0171-0144:8,32,5857.656,4263,9203,144.172,171.082,18.850,187445.000,187445.000,8
71,20190816_foci_10ugml_50min_02.TIF:0009-0171-0149:9,32,6406.344,4362,9403,148.945,171.074,18.850,205003.000,205003.000,9
72,20190816_foci_10ugml_50min_02.TIF:0003-0195-0190:3,32,7568.969,5046,9881,190.022,195.120,18.850,242207.000,242207.000,3
73,20190816_foci_10ugml_50min_02.TIF:0005-0223-0219:5,32,5913.656,4078,8583,219.030,222.997,18.850,189237.000,189237.000,5
74,20190816_foci_10ugml_50min_02.TIF:0006-0229-0189:6,32,7132.406,4849,10691,189.137,229.163,18.850,228237.000,228237.000,6
75,20190816_foci_10ugml_50min_02.TIF:0007-0224-0181:7,32,5681.719,4012,8275,181.063,224.056,18.850,181815.000,181815.000,7
76,20190816_foci_10ugml_50min_02.TIF:0008-0203-0201:8,32,7487.500,4369,12659,201.132,203.156,18.850,239600.000,239600.000,8
77,20190816_foci_10ugml_50min_02.TIF:0008-0199-0193:8,32,7294.688,4339,11902,193.003,199.257,18.850,233430.000,233430.000,8
78,20190816_foci_10ugml_50min_02.TIF:0008-0193-0200:8,32,6512.188,3945,10160,200.055,193.153,18.850,208390.000,208390.000,8
79,20190816_foci_10ugml_50min_02.TIF:0008-0210-0209:8,32,5938.500,4423,10729,209.004,210.082,18.850,190032.000,190032.000,8
80,20190816_foci_10ugml_50min_02.TIF:0008-0233-0195:8,32,7711.625,5043,9803,194.914,233.029,18.850,246772.000,246772.000,8
81,20190816_foci_10ugml_50min_02.TIF:0009-0205-0188:9,32,6197.188,4604,9468,188.045,205.152,18.850,198310.000,198310.000,9
82,20190816_foci_10ugml_50min_02.TIF:0010-0201-0201:10,32,6537.594,3890,10723,200.976,201.206,18.850,209203.000,209203.000,10
83,20190816_foci_10ugml_50min_02.TIF:0005-0227-0347:5,32,7335.188,5077,9429,347.139,226.968,18.850,234726.000,234726.000,5
84,20190816_foci_10ugml_50min_02.TIF:0006-0223-0349:6,32,11851.438,7143,15657,349.020,223.274,18.850,379246.000,379246.000,6
85,20190816_foci_10ugml_50min_02.TIF:0007-0234-0327:7,32,7044.969,3830,14857,327.206,234.006,18.850,225439.000,225439.000,7
86,20190816_foci_10ugml_50min_02.TIF:0007-0225-0349:7,32,6932.094,4508,10238,349.185,225.231,18.850,221827.000,221827.000,7
87,20190816_foci_10ugml_50min_02.TIF:0008-0223-0330:8,32,7646.156,3885,13610,330.412,223.150,18.850,244677.000,244677.000,8
88,20190816_foci_10ugml_50min_02.TIF:0008-0206-0327:8,32,8059.719,4208,13027,327.014,206.268,18.850,257911.000,257911.000,8
89,20190816_foci_10ugml_50min_02.TIF:0008-0222-0321:8,32,6161.156,3676,11436,321.243,222.292,18.850,197157.000,197157.000,8
90,20190816_foci_10ugml_50min_02.TIF:0008-0213-0325:8,32,5786.656,3712,10115,325.071,213.048,18.850,185173.000,185173.000,8
91,20190816_foci_10ugml_50min_02.TIF:0008-0228-0350:8,32,8603.188,6971,10660,350.020,227.975,18.850,275302.000,275302.000,8
92,20190816_foci_10ugml_50min_02.TIF:0008-0212-0331:8,32,5207.281,3759,8115,331.144,212.061,18.850,166633.000,166633.000,8
93,20190816_foci_10ugml_50min_02.TIF:0009-0222-0332:9,32,8178.938,4101,14081,332.235,222.256,18.850,261726.000,261726.000,9
94,20190816_foci_10ugml_50min_02.TIF:0009-0211-0326:9,32,6687.719,3704,11036,326.120,210.966,18.850,214007.000,214007.000,9
95,20190816_foci_10ugml_50min_02.TIF:0009-0221-0322:9,32,5518.469,3502,9877,321.996,221.291,18.850,176591.000,176591.000,9
96,20190816_foci_10ugml_50min_02.TIF:0010-0226-0327:10,32,7792.812,3780,14982,327.199,226.042,18.850,249370.000,249370.000,10
97,20190816_foci_10ugml_50min_02.TIF:0010-0213-0326:10,32,6567.938,3817,11439,326.176,212.945,18.850,210174.000,210174.000,10
98,20190816_foci_10ugml_50min_02.TIF:0010-0225-0337:10,32,5907.594,4205,9894,337.112,225.122,18.850,189043.000,189043.000,10
99,20190816_foci_10ugml_50min_02.TIF:0010-0215-0341:10,32,6713.031,3356,10920,340.978,215.428,18.850,214817.000,214817.000,10
100,20190816_foci_10ugml_50min_02.TIF:0002-0250-0458:2,32,6325.188,4485,9180,458.070,249.933,18.850,202406.000,202406.000,2
101,20190816_foci_10ugml_50min_02.TIF:0003-0250-0453:3,32,6405.344,3575,10241,453.278,250.003,18.850,204971.000,204971.000,3
102,20190816_foci_10ugml_50min_02.TIF:0003-0238-0481:3,32,5606.625,3668,10274,481.060,238.030,18.850,179412.000,179412.000,3
103,20190816_foci_10ugml_50min_02.TIF:0004-0270-0466:4,32,6065.906,3959,9589,466.058,270.123,18.850,194109.000,194109.000,4
104,20190816_foci_10ugml_50min_02.TIF:0004-0230-0466:4,32,5355.375,3610,8188,466.155,230.125,18.850,171372.000,171372.000,4
105,20190816_foci_10ugml_50min_02.TIF:0005-0259-0462:5,32,5653.250,3615,8931,462.154,259.124,18.850,180904.000,180904.000,5
106,20190816_foci_10ugml_50min_02.TIF:0006-0254-0489:6,32,8176.156,4290,14383,488.919,253.826,18.850,261637.000,261637.000,6
107,20190816_foci_10ugml_50min_02.TIF:0006-0261-0467:6,32,5807.250,3731,8014,467.086,261.181,18.850,185832.000,185832.000,6
108,20190816_foci_10ugml_50min_02.TIF:0007-0236-0464:7,32,4975.969,3509,8605,464.122,236.151,18.850,159231.000,159231.000,7
109,20190816_foci_10ugml_50min_02.TIF:0008-0250-0461:8,32,5869.125,4017,8530,461.091,250.145,18.850,187812.000,187812.000,8
110,20190816_foci_10ugml_50min_02.TIF:0009-0240-0478:9,32,5037.094,3299,8821,478.125,240.215,18.850,161187.000,161187.000,9
111,20190816_foci_10ugml_50min_02.TIF:0004-0281-0057:4,32,5917.938,4099,8440,57.131,281.143,18.850,189374.000,189374.000,4
112,20190816_foci_10ugml_50min_02.TIF:0005-0242-0060:5,32,11009.781,5365,20128,60.148,242.281,18.850,352313.000,352313.000,5
113,20190816_foci_10ugml_50min_02.TIF:0005-0254-0066:5,32,9954.375,5076,16419,66.045,254.334,18.850,318540.000,318540.000,5
114,20190816_foci_10ugml_50min_02.TIF:0005-0283-0060:5,32,7466.188,5186,9779,59.880,282.935,18.850,238918.000,238918.000,5
115,20190816_foci_10ugml_50min_02.TIF:0006-0249-0052:6,32,5902.656,3512,10210,52.197,249.276,18.850,188885.000,188885.000,6
116,20190816_foci_10ugml_50min_02.TIF:0006-0238-0053:6,32,5089.812,3415,8412,53.148,238.087,18.850,162874.000,162874.000,6
117,20190816_foci_10ugml_50min_02.TIF:0006-0281-0046:6,32,5525.625,3722,9106,46.139,281.248,18.850,176820.000,176820.000,6
118,20190816_foci_10ugml_50min_02.TIF:0007-0248-0045:7,32,8556.375,3624,15182,44.976,248.270,18.850,273804.000,273804.000,7
119,20190816_foci_10ugml_50min_02.TIF:0007-0256-0043:7,32,6006.500,3709,10788,43.043,256.082,18.850,192208.000,192208.000,7
120,20190816_foci_10ugml_50min_02.TIF:0009-0276-0045:9,32,6473.969,4595,8941,45.127,276.073,18.850,207167.000,207167.000,9
121,20190816_foci_10ugml_50min_02.TIF:0003-0284-0200:3,32,9106.375,5968,12442,200.158,283.858,18.850,291404.000,291404.000,3
122,20190816_foci_10ugml_50min_02.TIF:0004-0279-0204:4,32,8638.812,5340,12066,204.070,279.221,18.850,276442.000,276442.000,4
123,20190816_foci_10ugml_50min_02.TIF:0005-0277-0207:5,32,11432.531,7070,15181,207.027,276.898,18.850,365841.000,365841.000,5
124,20190816_foci_10ugml_50min_02.TIF:0005-0295-0208:5,32,6993.125,4852,9730,208.117,295.157,18.850,223780.000,223780.000,5
125,20190816_foci_10ugml_50min_02.TIF:0006-0271-0180:6,32,8145.781,4264,15109,180.028,271.163,18.850,260665.000,260665.000,6
126,20190816_foci_10ugml_50min_02.TIF:0006-0272-0206:6,32,9657.000,5214,14449,205.967,272.211,18.850,309024.000,309024.000,6
127,20190816_foci_10ugml_50min_02.TIF:0006-0268-0186:6,32,7435.000,4039,13108,185.967,268.345,18.850,237920.000,237920.000,6
128,20190816_foci_10ugml_50min_02.TIF:0006-0298-0210:6,32,7840.656,5459,10003,209.944,298.147,18.850,250901.000,250901.000,6
129,20190816_foci_10ugml_50min_02.TIF:0007-0289-0199:7,32,10121.594,5090,19506,198.893,288.963,18.850,323891.000,323891.000,7
130,20190816_foci_10ugml_50min_02.TIF:0007-0289-0184:7,32,10478.188,4950,18201,183.996,288.841,18.850,335302.000,335302.000,7
131,20190816_foci_10ugml_50min_02.TIF:0007-0281-0178:7,32,7238.219,4143,13118,177.985,281.305,18.850,231623.000,231623.000,7
132,20190816_foci_10ugml_50min_02.TIF:0007-0273-0176:7,32,6141.250,3988,12812,176.168,273.225,18.850,196520.000,196520.000,7
133,20190816_foci_10ugml_50min_02.TIF:0007-0269-0186:7,32,7127.438,4233,11169,186.099,269.193,18.850,228078.000,228078.000,7
134,20190816_foci_10ugml_50min_02.TIF:0007-0284-0196:7,32,6079.031,3672,11072,196.242,284.209,18.850,194529.000,194529.000,7
135,20190816_foci_10ugml_50min_02.TIF:0007-0288-0211:7,32,6495.562,4372,10163,211.167,288.317,18.850,207858.000,207858.000,7
136,20190816_foci_10ugml_50min_02.TIF:0008-0272-0199:8,32,9441.000,5238,14689,199.020,272.225,18.850,302112.000,302112.000,8
137,20190816_foci_10ugml_50min_02.TIF:0008-0296-0208:8,32,7451.125,4707,10434,208.173,296.278,18.850,238436.000,238436.000,8
138,20190816_foci_10ugml_50min_02.TIF:0008-0285-0182:8,32,5297.281,3670,9242,182.045,285.120,18.850,169513.000,169513.000,8
139,20190816_foci_10ugml_50min_02.TIF:0004-0298-0374:4,32,7761.875,4534,12702,373.994,297.965,18.850,248380.000,248380.000,4
140,20190816_foci_10ugml_50min_02.TIF:0004-0287-0361:4,32,5649.344,3862,9695,361.057,287.158,18.850,180779.000,180779.000,4
141,20190816_foci_10ugml_50min_02.TIF:0005-0297-0375:5,32,6901.688,4289,11271,375.175,297.015,18.850,220854.000,220854.000,5
142,20190816_foci_10ugml_50min_02.TIF:0005-0305-0373:5,32,5108.031,3890,8751,373.107,305.152,18.850,163457.000,163457.000,5
143,20190816_foci_10ugml_50min_02.TIF:0005-0293-0361:5,32,5042.281,3543,8314,361.019,293.194,18.850,161353.000,161353.000,5
144,20190816_foci_10ugml_50min_02.TIF:0006-0278-0344:6,32,9382.281,5026,15052,344.189,278.079,18.850,300233.000,300233.000,6
145,20190816_foci_10ugml_50min_02.TIF:0006-0285-0382:6,32,6092.938,3903,9043,382.199,285.120,18.850,194974.000,194974.000,6
146,20190816_foci_10ugml_50min_02.TIF:0007-0270-0365:7,32,8999.562,5608,14229,365.098,269.991,18.850,287986.000,287986.000,7
147,20190816_foci_10ugml_50min_02.TIF:0007-0277-0346:7,32,7573.000,4836,10634,346.046,277.109,18.850,242336.000,242336.000,7
148,20190816_foci_10ugml_50min_02.TIF:0007-0284-0357:7,32,5436.531,3633,8197,357.159,283.905,18.850,173969.000,173969.000,7
149,20190816_foci_10ugml_50min_02.TIF:0008-0268-0359:8,32,5595.688,3551,8888,359.192,268.087,18.850,179062.000,179062.000,8
150,20190816_foci_10ugml_50min_02.TIF:0009-0279-0371:9,32,6076.812,4037,8890,370.884,278.910,18.850,194458.000,194458.000,9
151,20190816_foci_10ugml_50min_02.TIF:0010-0277-0366:10,32,5893.969,4002,8732,366.129,277.131,18.850,188607.000,188607.000,10
152,20190816_foci_10ugml_50min_02.TIF:0007-0298-0102:7,32,5045.375,3698,8551,102.084,298.158,18.850,161452.000,161452.000,7
153,20190816_foci_10ugml_50min_02.TIF:0007-0290-0132:7,32,5042.938,3746,8922,132.101,290.083,18.850,161374.000,161374.000,7
154,20190816_foci_10ugml_50min_02.TIF:0009-0305-0119:9,32,7658.531,4328,14541,119.140,305.138,18.850,245073.000,245073.000,9
155,20190816_foci_10ugml_50min_02.TIF:0009-0291-0118:9,32,6490.781,3664,11169,118.154,291.343,18.850,207705.000,207705.000,9
156,20190816_foci_10ugml_50min_02.TIF:0009-0301-0113:9,32,5672.969,3590,9884,113.035,301.196,18.850,181535.000,181535.000,9
157,20190816_foci_10ugml_50min_02.TIF:0009-0284-0106:9,32,5434.844,3744,8507,106.102,284.158,18.850,173915.000,173915.000,9
158,20190816_foci_10ugml_50min_02.TIF:0010-0290-0122:10,32,5603.844,3240,8965,122.187,290.245,18.850,179323.000,179323.000,10
159,20190816_foci_10ugml_50min_02.TIF:0010-0304-0121:10,32,5660.781,4168,8662,121.038,304.117,18.850,181145.000,181145.000,10
160,20190816_foci_10ugml_50min_02.TIF:0011-0291-0122:11,32,5644.969,4028,9861,122.138,291.238,18.850,180639.000,180639.000,11
161,20190816_foci_10ugml_50min_02.TIF:0003-0315-0269:3,32,7379.625,4204,13306,269.201,314.985,18.850,236148.000,236148.000,3
162,20190816_foci_10ugml_50min_02.TIF:0004-0303-0271:4,32,10359.188,3839,23229,271.339,303.029,18.850,331494.000,331494.000,4
163,20190816_foci_10ugml_50min_02.TIF:0004-0315-0270:4,32,5434.562,3832,8339,270.100,315.073,18.850,173906.000,173906.000,4
164,20190816_foci_10ugml_50min_02.TIF:0005-0321-0269:5,32,5402.250,3624,9519,269.081,321.125,18.850,172872.000,172872.000,5
165,20190816_foci_10ugml_50min_02.TIF:0006-0292-0266:6,32,6559.969,3658,11865,266.146,292.199,18.850,209919.000,209919.000,6
166,20190816_foci_10ugml_50min_02.TIF:0006-0321-0270:6,32,5515.062,4106,8446,269.996,321.148,18.850,176482.000,176482.000,6
167,20190816_foci_10ugml_50min_02.TIF:0007-0313-0276:7,32,6645.156,4194,12887,276.212,313.146,18.850,212645.000,212645.000,7
168,20190816_foci_10ugml_50min_02.TIF:0007-0300-0268:7,32,6814.281,4247,13107,268.172,300.291,18.850,218057.000,218057.000,7
169,20190816_foci_10ugml_50min_02.TIF:0007-0299-0276:7,32,6131.344,4202,11465,276.105,299.116,18.850,196203.000,196203.000,7
170,20190816_foci_10ugml_50min_02.TIF:0007-0309-0264:7,32,6151.500,3910,11988,263.971,309.162,18.850,196848.000,196848.000,7
171,20190816_foci_10ugml_50min_02.TIF:0007-0294-0267:7,32,6042.656,3925,10397,267.126,294.145,18.850,193365.000,193365.000,7
172,20190816_foci_10ugml_50min_02.TIF:0007-0306-0252:7,32,5493.531,3596,10265,252.096,306.171,18.850,175793.000,175793.000,7
173,20190816_foci_10ugml_50min_02.TIF:0008-0313-0273:8,32,7447.219,4407,13629,273.048,313.145,18.850,238311.000,238311.000,8
174,20190816_foci_10ugml_50min_02.TIF:0008-0316-0267:8,32,6312.375,3995,11668,267.179,316.065,18.850,201996.000,201996.000,8
175,20190816_foci_10ugml_50min_02.TIF:0008-0303-0254:8,32,6321.125,4138,10090,254.081,303.169,18.850,202276.000,202276.000,8
176,20190816_foci_10ugml_50min_02.TIF:0009-0294-0266:9,32,7262.469,4094,14603,266.026,294.138,18.850,232399.000,232399.000,9
177,20190816_foci_10ugml_50min_02.TIF:0009-0302-0269:9,32,7669.062,3686,13122,269.092,302.312,18.850,245410.000,245410.000,9
178,20190816_foci_10ugml_50min_02.TIF:0009-0304-0275:9,32,5318.188,3724,9069,275.057,304.060,18.850,170182.000,170182.000,9
179,20190816_foci_10ugml_50min_02.TIF:0004-0347-0122:4,32,6426.906,4101,10924,122.154,347.116,18.850,205661.000,205661.000,4
180,20190816_foci_10ugml_50min_02.TIF:0004-0337-0138:4,32,6085.250,4288,9821,138.157,337.247,18.850,194728.000,194728.000,4
181,20190816_foci_10ugml_50min_02.TIF:0005-0348-0122:5,32,6488.562,4248,10394,122.169,348.021,18.850,207634.000,207634.000,5
182,20190816_foci_10ugml_50min_02.TIF:0005-0344-0139:5,32,5857.062,4112,10145,139.164,344.017,18.850,187426.000,187426.000,5
183,20190816_foci_10ugml_50min_02.TIF:0005-0351-0137:5,32,5628.906,4043,8839,137.048,351.031,18.850,180125.000,180125.000,5
184,20190816_foci_10ugml_50min_02.TIF:0006-0348-0124:6,32,7456.062,4936,12072,124.105,348.128,18.850,238594.000,238594.000,6
185,20190816_foci_10ugml_50min_02.TIF:0007-0335-0152:7,32,8166.000,4577,15648,152.045,334.976,18.850,261312.000,261312.000,7
186,20190816_foci_10ugml_50min_02.TIF:0007-0340-0141:7,32,7962.594,4583,13251,141.015,340.120,18.850,254803.000,254803.000,7
187,20190816_foci_10ugml_50min_02.TIF:0007-0349-0138:7,32,6706.281,4259,11943,138.106,349.254,18.850,214601.000,214601.000,7
188,20190816_foci_10ugml_50min_02.TIF:0007-0343-0131:7,32,5559.062,4186,8760,131.031,343.209,18.850,177890.000,177890.000,7
189,20190816_foci_10ugml_50min_02.TIF:0008-0330-0144:8,32,6951.812,4129,11551,144.085,329.970,18.850,222458.000,222458.000,8
190,20190816_foci_10ugml_50min_02.TIF:0008-0331-0150:8,32,7730.781,5043,12075,149.949,331.137,18.850,247385.000,247385.000,8
191,20190816_foci_10ugml_50min_02.TIF:0008-0334-0155:8,32,5933.219,4161,10468,154.975,334.095,18.850,189863.000,189863.000,8
192,20190816_foci_10ugml_50min_02.TIF:0008-0335-0143:8,32,5468.094,4129,9139,143.141,335.069,18.850,174979.000,174979.000,8
193,20190816_foci_10ugml_50min_02.TIF:0008-0347-0144:8,32,5583.875,4047,8808,144.011,346.964,18.850,178684.000,178684.000,8
194,20190816_foci_10ugml_50min_02.TIF:0009-0334-0150:9,32,8137.031,4766,11960,150.148,334.017,18.850,260385.000,260385.000,9
195,20190816_foci_10ugml_50min_02.TIF:0003-0390-0216:3,32,7649.188,4614,12056,216.134,390.222,18.850,244774.000,244774.000,3
