 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
32,20190816_foci_10ugml_10min_02.TIF:0011-0098-0079:11,32,5586.719,3843,9007,79.150,97.999,18.850,178775.000,178775.000,11
33,20190816_foci_10ugml_10min_02.TIF:0004-0107-0255:4,32,5709.875,3564,10389,255.179,107.169,18.850,182716.000,182716.000,4
34,20190816_foci_10ugml_10min_02.TIF:0005-0131-0263:5,32,5439.406,3540,8512,263.143,130.945,18.850,174061.000,174061.000,5
35,20190816_foci_10ugml_10min_02.TIF:0008-0115-0237:8,32,7233.250,4662,10104,237.064,114.967,18.850,231464.000,231464.000,8
36,20190816_foci_10ugml_10min_02.TIF:0009-0130-0267:9,32,5208.469,3784,9216,266.993,130.040,18.850,166671.000,166671.000,9
37,20190816_foci_10ugml_10min_02.TIF:0010-0137-0247:10,32,5893.500,3937,8708,247.050,137.168,18.850,188592.000,188592.000,10
38,20190816_foci_10ugml_10min_02.TIF:0007-0141-0017:7,32,7410.531,5198,9852,17.060,141.059,18.850,237137.000,237137.000,7
39,20190816_foci_10ugml_10min_02.TIF:0008-0141-0018:8,32,6737.875,4784,9153,18.095,141.192,18.850,215612.000,215612.000,8
40,20190816_foci_10ugml_10min_02.TIF:0004-0168-0372:4,32,6909.969,4808,10847,372.068,167.992,18.850,221119.000,221119.000,4
41,20190816_foci_10ugml_10min_02.TIF:0005-0168-0372:5,32,8698.469,5437,11251,372.062,167.898,18.850,278351.000,278351.000,5
42,20190816_foci_10ugml_10min_02.TIF:0005-0159-0368:5,32,6244.094,3790,8713,367.982,159.091,18.850,199811.000,199811.000,5
43,20190816_foci_10ugml_10min_02.TIF:0007-0156-0362:7,32,6222.094,3904,9462,361.954,156.247,18.850,199107.000,199107.000,7
44,20190816_foci_10ugml_10min_02.TIF:0004-0207-0419:4,32,7212.344,3983,13560,419.069,207.293,18.850,230795.000,230795.000,4
45,20190816_foci_10ugml_10min_02.TIF:0005-0193-0444:5,32,5539.188,3944,9101,444.147,193.013,18.850,177254.000,177254.000,5
46,20190816_foci_10ugml_10min_02.TIF:0008-0188-0430:8,32,6116.188,4355,9443,430.142,188.064,18.850,195718.000,195718.000,8
47,20190816_foci_10ugml_10min_02.TIF:0004-0233-0226:4,32,9165.438,5369,13768,226.234,232.971,18.850,293294.000,293294.000,4
48,20190816_foci_10ugml_10min_02.TIF:0004-0230-0214:4,32,9095.969,5478,12205,213.949,230.181,18.850,291071.000,291071.000,4
49,20190816_foci_10ugml_10min_02.TIF:0005-0235-0217:5,32,9187.750,5736,11987,217.003,235.142,18.850,294008.000,294008.000,5
50,20190816_foci_10ugml_10min_02.TIF:0005-0192-0221:5,32,7004.625,4179,10940,220.996,192.155,18.850,224148.000,224148.000,5
51,20190816_foci_10ugml_10min_02.TIF:0008-0190-0229:8,32,8477.000,4927,13571,229.221,190.184,18.850,271264.000,271264.000,8
52,20190816_foci_10ugml_10min_02.TIF:0004-0257-0232:4,32,6766.312,4804,8918,232.081,257.098,18.850,216522.000,216522.000,4
53,20190816_foci_10ugml_10min_02.TIF:0005-0261-0229:5,32,7435.688,4740,11263,229.077,261.210,18.850,237942.000,237942.000,5
54,20190816_foci_10ugml_10min_02.TIF:0006-0285-0232:6,32,6405.438,4570,9078,232.142,285.022,18.850,204974.000,204974.000,6
55,20190816_foci_10ugml_10min_02.TIF:0007-0275-0221:7,32,6935.938,4079,11141,221.190,275.224,18.850,221950.000,221950.000,7
56,20190816_foci_10ugml_10min_02.TIF:0007-0286-0227:7,32,6183.438,4030,8709,227.133,286.116,18.850,197870.000,197870.000,7
57,20190816_foci_10ugml_10min_02.TIF:0009-0275-0238:9,32,7521.969,5454,9718,237.983,275.009,18.850,240703.000,240703.000,9
58,20190816_foci_10ugml_10min_02.TIF:0010-0270-0239:10,32,8347.750,5261,13308,239.112,270.201,18.850,267128.000,267128.000,10
59,20190816_foci_10ugml_10min_02.TIF:0008-0274-0034:8,32,9332.125,7733,11203,34.049,273.988,18.850,298628.000,298628.000,8
60,20190816_foci_10ugml_10min_02.TIF:0006-0307-0189:6,32,5259.906,3965,8472,189.098,307.002,18.850,168317.000,168317.000,6
61,20190816_foci_10ugml_10min_02.TIF:0006-0321-0326:6,32,6262.625,3697,9136,326.243,321.016,18.850,200404.000,200404.000,6
62,20190816_foci_10ugml_10min_02.TIF:0008-0338-0308:8,32,7402.812,4771,10169,308.173,338.232,18.850,236890.000,236890.000,8
63,20190816_foci_10ugml_10min_02.TIF:0009-0334-0294:9,32,8561.406,6534,13039,294.001,333.969,18.850,273965.000,273965.000,9
64,20190816_foci_10ugml_10min_02.TIF:0010-0333-0307:10,32,9210.375,4758,14994,307.186,332.934,18.850,294732.000,294732.000,10
65,20190816_foci_10ugml_10min_02.TIF:0004-0346-0148:4,32,5765.562,4068,8368,148.099,346.092,18.850,184498.000,184498.000,4
66,20190816_foci_10ugml_10min_02.TIF:0005-0337-0128:5,32,5504.406,3814,9540,128.176,337.042,18.850,176141.000,176141.000,5
67,20190816_foci_10ugml_10min_02.TIF:0006-0319-0142:6,32,6687.125,4155,12535,142.088,319.202,18.850,213988.000,213988.000,6
68,20190816_foci_10ugml_10min_02.TIF:0006-0312-0127:6,32,5673.781,3967,10143,127.110,312.123,18.850,181561.000,181561.000,6
69,20190816_foci_10ugml_10min_02.TIF:0009-0341-0150:9,32,8471.812,4509,16486,150.320,341.091,18.850,271098.000,271098.000,9
70,20190816_foci_10ugml_10min_02.TIF:0009-0350-0145:9,32,5488.812,3835,9288,145.064,350.067,18.850,175642.000,175642.000,9
71,20190816_foci_10ugml_10min_02.TIF:0009-0332-0131:9,32,5383.000,3786,8876,131.060,332.090,18.850,172256.000,172256.000,9
72,20190816_foci_10ugml_10min_02.TIF:0010-0334-0149:10,32,6854.125,3710,13690,149.216,334.431,18.850,219332.000,219332.000,10
73,20190816_foci_10ugml_10min_02.TIF:0004-0388-0046:4,32,5779.125,4194,8899,45.994,388.003,18.850,184932.000,184932.000,4
74,20190816_foci_10ugml_10min_02.TIF:0005-0351-0032:5,32,5158.812,3484,9402,32.000,351.117,18.850,165082.000,165082.000,5
75,20190816_foci_10ugml_10min_02.TIF:0005-0371-0019:5,32,5778.969,3656,8371,19.040,371.105,18.850,184927.000,184927.000,5
76,20190816_foci_10ugml_10min_02.TIF:0008-0391-0036:8,32,5789.500,3458,8718,36.061,391.242,18.850,185264.000,185264.000,8
77,20190816_foci_10ugml_10min_02.TIF:0011-0349-0022:11,32,5449.656,3741,8152,22.097,349.138,18.850,174389.000,174389.000,11
78,20190816_foci_10ugml_10min_02.TIF:0003-0359-0448:3,32,5028.500,3482,7893,448.197,359.104,18.850,160912.000,160912.000,3
79,20190816_foci_10ugml_10min_02.TIF:0004-0377-0429:4,32,6015.344,3750,10292,429.176,377.016,18.850,192491.000,192491.000,4
80,20190816_foci_10ugml_10min_02.TIF:0004-0381-0421:4,32,5726.281,3942,9112,421.118,381.133,18.850,183241.000,183241.000,4
81,20190816_foci_10ugml_10min_02.TIF:0006-0382-0431:6,32,4966.875,3747,8565,431.118,381.982,18.850,158940.000,158940.000,6
82,20190816_foci_10ugml_10min_02.TIF:0007-0376-0439:7,32,5338.656,3679,8941,439.047,376.026,18.850,170837.000,170837.000,7
83,20190816_foci_10ugml_10min_02.TIF:0007-0384-0441:7,32,5975.688,4197,8498,441.105,384.001,18.850,191222.000,191222.000,7
84,20190816_foci_10ugml_10min_02.TIF:0009-0358-0433:9,32,6385.656,4212,9000,433.198,358.075,18.850,204341.000,204341.000,9
85,20190816_foci_10ugml_10min_02.TIF:0005-0374-0178:5,32,8607.812,5643,14585,178.052,374.186,18.850,275450.000,275450.000,5
86,20190816_foci_10ugml_10min_02.TIF:0006-0375-0175:6,32,7298.844,4696,10679,175.163,375.099,18.850,233563.000,233563.000,6
87,20190816_foci_10ugml_10min_02.TIF:0007-0398-0292:7,32,8085.719,4759,12364,291.959,398.083,18.850,258743.000,258743.000,7
88,20190816_foci_10ugml_10min_02.TIF:0007-0379-0262:7,32,7224.062,4112,10994,262.121,379.204,18.850,231170.000,231170.000,7
89,20190816_foci_10ugml_10min_02.TIF:0008-0400-0110:8,32,4707.719,3303,9572,110.074,400.136,18.850,150647.000,150647.000,8
90,20190816_foci_10ugml_10min_02.TIF:0001-0473-0253:1,32,8017.281,4680,12031,252.973,473.086,18.850,256553.000,256553.000,1
91,20190816_foci_10ugml_10min_02.TIF:0002-0448-0250:2,32,5463.562,3529,9554,250.128,448.257,18.850,174834.000,174834.000,2
92,20190816_foci_10ugml_10min_02.TIF:0002-0472-0253:2,32,6039.781,3591,9719,253.053,472.271,18.850,193273.000,193273.000,2
93,20190816_foci_10ugml_10min_02.TIF:0003-0448-0227:3,32,5442.406,3811,8698,227.122,448.117,18.850,174157.000,174157.000,3
94,20190816_foci_10ugml_10min_02.TIF:0004-0437-0243:4,32,5381.219,3558,8464,243.153,437.013,18.850,172199.000,172199.000,4
95,20190816_foci_10ugml_10min_02.TIF:0006-0433-0259:6,32,6108.781,3837,10631,259.127,433.197,18.850,195481.000,195481.000,6
96,20190816_foci_10ugml_10min_02.TIF:0008-0450-0227:8,32,7861.406,4874,12481,227.051,449.993,18.850,251565.000,251565.000,8
97,20190816_foci_10ugml_10min_02.TIF:0009-0450-0227:9,32,6323.062,4517,10015,227.058,450.075,18.850,202338.000,202338.000,9
98,20190816_foci_10ugml_10min_02.TIF:0008-0474-0343:8,32,4747.344,3195,8369,343.108,473.960,18.850,151915.000,151915.000,8
