 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
14,20190816_foci_10ugml_40min_02.TIF:0006-0435-0243:6,2828,3907.158,2913,12626,242.753,435.359,188.496,11049444.000,11049444.000,6
15,20190816_foci_10ugml_40min_02.TIF:0004-0092-0125:4,32,5374.781,3735,8086,125.175,92.148,18.850,171993.000,171993.000,4
16,20190816_foci_10ugml_40min_02.TIF:0003-0095-0388:3,32,5470.156,3600,10236,388.259,95.062,18.850,175045.000,175045.000,3
17,20190816_foci_10ugml_40min_02.TIF:0006-0121-0392:6,32,6681.812,4089,10531,392.203,121.096,18.850,213818.000,213818.000,6
18,20190816_foci_10ugml_40min_02.TIF:0006-0101-0371:6,32,6209.688,4684,8917,371.040,100.978,18.850,198710.000,198710.000,6
19,20190816_foci_10ugml_40min_02.TIF:0007-0104-0372:7,32,5720.125,3900,9383,372.090,104.025,18.850,183044.000,183044.000,7
20,20190816_foci_10ugml_40min_02.TIF:0003-0155-0081:3,32,6991.188,4339,11159,81.053,154.998,18.850,223718.000,223718.000,3
21,20190816_foci_10ugml_40min_02.TIF:0004-0161-0069:4,32,7912.469,3630,17188,69.272,161.240,18.850,253199.000,253199.000,4
22,20190816_foci_10ugml_40min_02.TIF:0004-0147-0079:4,32,9559.844,4043,15743,79.227,146.897,18.850,305915.000,305915.000,4
23,20190816_foci_10ugml_40min_02.TIF:0004-0167-0089:4,32,5959.688,3615,8213,89.135,167.172,18.850,190710.000,190710.000,4
24,20190816_foci_10ugml_40min_02.TIF:0005-0163-0070:5,32,8131.438,4924,15362,70.134,162.908,18.850,260206.000,260206.000,5
25,20190816_foci_10ugml_40min_02.TIF:0005-0169-0090:5,32,6579.062,4363,11170,89.977,168.953,18.850,210530.000,210530.000,5
26,20190816_foci_10ugml_40min_02.TIF:0005-0169-0069:5,32,5672.406,3663,9775,69.108,169.113,18.850,181517.000,181517.000,5
27,20190816_foci_10ugml_40min_02.TIF:0006-0155-0080:6,32,6601.469,4341,11308,80.099,155.019,18.850,211247.000,211247.000,6
28,20190816_foci_10ugml_40min_02.TIF:0006-0162-0094:6,32,6610.906,4420,10366,94.054,161.965,18.850,211549.000,211549.000,6
29,20190816_foci_10ugml_40min_02.TIF:0007-0160-0094:7,32,11748.281,4834,22802,94.258,160.194,18.850,375945.000,375945.000,7
30,20190816_foci_10ugml_40min_02.TIF:0007-0173-0073:7,32,6108.281,4118,9538,73.272,173.092,18.850,195465.000,195465.000,7
31,20190816_foci_10ugml_40min_02.TIF:0008-0172-0077:8,32,8321.188,4408,16945,77.279,172.337,18.850,266278.000,266278.000,8
32,20190816_foci_10ugml_40min_02.TIF:0008-0178-0079:8,32,7202.562,4274,11107,78.966,178.028,18.850,230482.000,230482.000,8
33,20190816_foci_10ugml_40min_02.TIF:0009-0155-0085:9,32,11699.406,6393,17352,84.929,154.985,18.850,374381.000,374381.000,9
34,20190816_foci_10ugml_40min_02.TIF:0009-0174-0088:9,32,5513.531,3552,9574,88.138,174.238,18.850,176433.000,176433.000,9
35,20190816_foci_10ugml_40min_02.TIF:0009-0178-0078:9,32,6639.188,4581,9632,78.180,178.083,18.850,212454.000,212454.000,9
36,20190816_foci_10ugml_40min_02.TIF:0001-0154-0280:1,32,8114.156,5477,11687,280.018,154.063,18.850,259653.000,259653.000,1
37,20190816_foci_10ugml_40min_02.TIF:0001-0159-0276:1,32,7128.062,3882,11142,276.353,159.091,18.850,228098.000,228098.000,1
38,20190816_foci_10ugml_40min_02.TIF:0002-0152-0282:2,32,12525.469,5763,19261,282.073,152.225,18.850,400815.000,400815.000,2
39,20190816_foci_10ugml_40min_02.TIF:0003-0170-0276:3,32,8935.156,4364,15989,276.145,169.917,18.850,285925.000,285925.000,3
40,20190816_foci_10ugml_40min_02.TIF:0003-0180-0273:3,32,6164.438,3969,9521,273.044,179.958,18.850,197262.000,197262.000,3
41,20190816_foci_10ugml_40min_02.TIF:0003-0151-0284:3,32,6703.250,4316,10060,284.161,151.193,18.850,214504.000,214504.000,3
42,20190816_foci_10ugml_40min_02.TIF:0003-0166-0281:3,32,5060.219,3766,9116,280.983,166.100,18.850,161927.000,161927.000,3
43,20190816_foci_10ugml_40min_02.TIF:0004-0149-0289:4,32,11063.312,5667,17339,289.040,149.159,18.850,354026.000,354026.000,4
44,20190816_foci_10ugml_40min_02.TIF:0004-0181-0275:4,32,7503.594,3934,13285,275.096,181.178,18.850,240115.000,240115.000,4
45,20190816_foci_10ugml_40min_02.TIF:0004-0168-0275:4,32,6874.125,3819,12471,275.297,168.271,18.850,219972.000,219972.000,4
46,20190816_foci_10ugml_40min_02.TIF:0005-0176-0282:5,32,5718.188,3755,10406,282.021,176.148,18.850,182982.000,182982.000,5
47,20190816_foci_10ugml_40min_02.TIF:0006-0161-0290:6,32,7682.250,4010,14583,290.235,161.164,18.850,245832.000,245832.000,6
48,20190816_foci_10ugml_40min_02.TIF:0006-0165-0287:6,32,7585.188,4812,14228,286.982,164.983,18.850,242726.000,242726.000,6
49,20190816_foci_10ugml_40min_02.TIF:0006-0183-0280:6,32,7829.062,4384,13963,280.076,182.940,18.850,250530.000,250530.000,6
50,20190816_foci_10ugml_40min_02.TIF:0006-0173-0290:6,32,5872.344,3653,11258,290.040,173.055,18.850,187915.000,187915.000,6
51,20190816_foci_10ugml_40min_02.TIF:0006-0180-0276:6,32,6004.875,4000,11592,276.231,180.180,18.850,192156.000,192156.000,6
52,20190816_foci_10ugml_40min_02.TIF:0006-0179-0281:6,32,6727.156,4086,10937,280.948,179.216,18.850,215269.000,215269.000,6
53,20190816_foci_10ugml_40min_02.TIF:0006-0184-0289:6,32,5206.625,3611,9097,289.190,184.198,18.850,166612.000,166612.000,6
54,20190816_foci_10ugml_40min_02.TIF:0007-0156-0287:7,32,8852.344,5184,12567,287.169,155.961,18.850,283275.000,283275.000,7
55,20190816_foci_10ugml_40min_02.TIF:0007-0164-0295:7,32,6313.469,4615,11946,294.984,164.059,18.850,202031.000,202031.000,7
56,20190816_foci_10ugml_40min_02.TIF:0007-0172-0296:7,32,5293.875,3303,9408,295.990,172.130,18.850,169404.000,169404.000,7
57,20190816_foci_10ugml_40min_02.TIF:0007-0180-0279:7,32,6059.062,3943,9099,279.150,180.093,18.850,193890.000,193890.000,7
58,20190816_foci_10ugml_40min_02.TIF:0008-0168-0266:8,32,8897.344,4421,13141,266.266,168.280,18.850,284715.000,284715.000,8
59,20190816_foci_10ugml_40min_02.TIF:0008-0163-0290:8,32,6144.062,4355,9157,290.060,163.128,18.850,196610.000,196610.000,8
60,20190816_foci_10ugml_40min_02.TIF:0008-0175-0284:8,32,5396.969,3831,8696,284.119,175.125,18.850,172703.000,172703.000,8
61,20190816_foci_10ugml_40min_02.TIF:0008-0153-0289:8,32,6718.938,4264,9185,289.173,153.254,18.850,215006.000,215006.000,8
62,20190816_foci_10ugml_40min_02.TIF:0008-0166-0298:8,32,5757.094,3888,8659,297.858,166.049,18.850,184227.000,184227.000,8
63,20190816_foci_10ugml_40min_02.TIF:0008-0156-0300:8,32,5706.594,3681,8112,300.157,156.173,18.850,182611.000,182611.000,8
64,20190816_foci_10ugml_40min_02.TIF:0009-0158-0286:9,32,8027.969,4252,13416,286.279,158.079,18.850,256895.000,256895.000,9
65,20190816_foci_10ugml_40min_02.TIF:0004-0245-0237:4,32,6085.594,3886,8974,236.950,245.183,18.850,194739.000,194739.000,4
66,20190816_foci_10ugml_40min_02.TIF:0004-0237-0240:4,32,5793.062,4524,8640,240.034,237.030,18.850,185378.000,185378.000,4
67,20190816_foci_10ugml_40min_02.TIF:0005-0234-0234:5,32,6633.750,4286,12772,234.161,234.197,18.850,212280.000,212280.000,5
68,20190816_foci_10ugml_40min_02.TIF:0005-0235-0257:5,32,5571.281,3875,8711,257.118,235.103,18.850,178281.000,178281.000,5
69,20190816_foci_10ugml_40min_02.TIF:0006-0219-0244:6,32,6002.938,4006,8964,244.148,219.144,18.850,192094.000,192094.000,6
70,20190816_foci_10ugml_40min_02.TIF:0007-0218-0246:7,32,6328.094,3632,11231,246.004,218.331,18.850,202499.000,202499.000,7
71,20190816_foci_10ugml_40min_02.TIF:0007-0231-0231:7,32,4756.062,3377,8794,231.078,231.011,18.850,152194.000,152194.000,7
72,20190816_foci_10ugml_40min_02.TIF:0008-0221-0245:8,32,7032.062,4361,11002,244.945,221.222,18.850,225026.000,225026.000,8
73,20190816_foci_10ugml_40min_02.TIF:0008-0223-0238:8,32,8504.781,5197,12726,237.807,222.857,18.850,272153.000,272153.000,8
74,20190816_foci_10ugml_40min_02.TIF:0009-0223-0235:9,32,16855.938,7692,32513,235.293,223.038,18.850,539390.000,539390.000,9
75,20190816_foci_10ugml_40min_02.TIF:0009-0222-0245:9,32,7203.125,4889,12479,245.102,222.061,18.850,230500.000,230500.000,9
76,20190816_foci_10ugml_40min_02.TIF:0009-0234-0236:9,32,7035.156,4083,10421,236.203,234.185,18.850,225125.000,225125.000,9
77,20190816_foci_10ugml_40min_02.TIF:0009-0216-0236:9,32,6328.688,4018,9995,236.031,216.151,18.850,202518.000,202518.000,9
78,20190816_foci_10ugml_40min_02.TIF:0009-0221-0220:9,32,5797.625,3982,9395,220.050,221.148,18.850,185524.000,185524.000,9
79,20190816_foci_10ugml_40min_02.TIF:0010-0219-0228:10,32,8834.781,4511,17001,228.213,219.101,18.850,282713.000,282713.000,10
80,20190816_foci_10ugml_40min_02.TIF:0010-0235-0236:10,32,6606.625,4120,12753,236.168,235.250,18.850,211412.000,211412.000,10
81,20190816_foci_10ugml_40min_02.TIF:0010-0230-0237:10,32,6035.219,4220,11013,237.138,230.154,18.850,193127.000,193127.000,10
82,20190816_foci_10ugml_40min_02.TIF:0010-0222-0243:10,32,6382.156,3866,11059,243.142,222.175,18.850,204229.000,204229.000,10
83,20190816_foci_10ugml_40min_02.TIF:0011-0219-0229:11,32,10456.156,5184,19980,229.209,219.221,18.850,334597.000,334597.000,11
84,20190816_foci_10ugml_40min_02.TIF:0011-0226-0224:11,32,7015.156,4536,12628,223.950,226.133,18.850,224485.000,224485.000,11
85,20190816_foci_10ugml_40min_02.TIF:0012-0235-0232:12,32,10426.781,5366,19121,232.213,235.193,18.850,333657.000,333657.000,12
86,20190816_foci_10ugml_40min_02.TIF:0012-0226-0230:12,32,7115.031,4041,12995,230.160,226.132,18.850,227681.000,227681.000,12
87,20190816_foci_10ugml_40min_02.TIF:0013-0235-0233:13,32,8414.531,4991,15932,233.266,235.235,18.850,269265.000,269265.000,13
88,20190816_foci_10ugml_40min_02.TIF:0006-0233-0039:6,32,5557.656,4072,10436,39.036,232.990,18.850,177845.000,177845.000,6
89,20190816_foci_10ugml_40min_02.TIF:0007-0227-0023:7,32,6253.719,4033,10882,23.201,227.037,18.850,200119.000,200119.000,7
90,20190816_foci_10ugml_40min_02.TIF:0007-0234-0027:7,32,5780.125,3974,9771,27.107,234.231,18.850,184964.000,184964.000,7
91,20190816_foci_10ugml_40min_02.TIF:0007-0230-0043:7,32,5620.156,4110,8246,43.047,230.013,18.850,179845.000,179845.000,7
92,20190816_foci_10ugml_40min_02.TIF:0007-0241-0037:7,32,5417.500,3836,8767,36.990,241.150,18.850,173360.000,173360.000,7
93,20190816_foci_10ugml_40min_02.TIF:0008-0235-0029:8,32,7122.969,4304,12766,28.980,235.191,18.850,227935.000,227935.000,8
94,20190816_foci_10ugml_40min_02.TIF:0009-0235-0036:9,32,6998.688,3711,11918,36.128,235.385,18.850,223958.000,223958.000,9
95,20190816_foci_10ugml_40min_02.TIF:0003-0279-0284:3,32,6229.094,3951,9696,284.216,279.061,18.850,199331.000,199331.000,3
96,20190816_foci_10ugml_40min_02.TIF:0005-0249-0270:5,32,17364.188,7423,24704,270.180,249.327,18.850,555654.000,555654.000,5
97,20190816_foci_10ugml_40min_02.TIF:0006-0249-0271:6,32,13491.812,6159,19277,270.892,249.336,18.850,431738.000,431738.000,6
98,20190816_foci_10ugml_40min_02.TIF:0008-0290-0260:8,32,5685.875,3918,8793,260.127,290.194,18.850,181948.000,181948.000,8
99,20190816_foci_10ugml_40min_02.TIF:0009-0272-0255:9,32,6865.375,4442,9456,255.115,271.878,18.850,219692.000,219692.000,9
100,20190816_foci_10ugml_40min_02.TIF:0006-0279-0125:6,32,6188.125,4095,9949,125.149,278.996,18.850,198020.000,198020.000,6
101,20190816_foci_10ugml_40min_02.TIF:0007-0298-0131:7,32,10438.000,5015,16779,131.163,298.211,18.850,334016.000,334016.000,7
102,20190816_foci_10ugml_40min_02.TIF:0007-0279-0125:7,32,8444.375,4286,16156,125.399,279.188,18.850,270220.000,270220.000,7
103,20190816_foci_10ugml_40min_02.TIF:0007-0286-0133:7,32,8957.031,6311,15063,133.152,286.008,18.850,286625.000,286625.000,7
104,20190816_foci_10ugml_40min_02.TIF:0007-0302-0125:7,32,7264.625,4524,14434,125.222,302.154,18.850,232468.000,232468.000,7
105,20190816_foci_10ugml_40min_02.TIF:0007-0280-0114:7,32,8345.812,4769,13468,114.141,280.214,18.850,267066.000,267066.000,7
106,20190816_foci_10ugml_40min_02.TIF:0007-0281-0130:7,32,8515.375,4826,13723,129.893,281.159,18.850,272492.000,272492.000,7
107,20190816_foci_10ugml_40min_02.TIF:0007-0290-0119:7,32,6712.594,4336,10476,119.094,290.122,18.850,214803.000,214803.000,7
108,20190816_foci_10ugml_40min_02.TIF:0008-0293-0120:8,32,9138.531,4726,16346,119.896,292.883,18.850,292433.000,292433.000,8
109,20190816_foci_10ugml_40min_02.TIF:0008-0282-0115:8,32,7841.188,4828,16185,115.111,282.097,18.850,250918.000,250918.000,8
110,20190816_foci_10ugml_40min_02.TIF:0008-0295-0133:8,32,8801.656,4746,14664,133.117,295.195,18.850,281653.000,281653.000,8
111,20190816_foci_10ugml_40min_02.TIF:0008-0272-0118:8,32,6958.031,4151,12968,118.008,272.240,18.850,222657.000,222657.000,8
112,20190816_foci_10ugml_40min_02.TIF:0008-0282-0132:8,32,8460.750,4426,13798,131.780,281.909,18.850,270744.000,270744.000,8
113,20190816_foci_10ugml_40min_02.TIF:0009-0280-0130:9,32,8287.125,5108,13584,130.191,279.947,18.850,265188.000,265188.000,9
114,20190816_foci_10ugml_40min_02.TIF:0009-0291-0133:9,32,6449.281,3909,9795,133.153,291.197,18.850,206377.000,206377.000,9
115,20190816_foci_10ugml_40min_02.TIF:0009-0272-0118:9,32,5791.938,3834,8613,118.136,272.108,18.850,185342.000,185342.000,9
116,20190816_foci_10ugml_40min_02.TIF:0009-0303-0128:9,32,5979.312,4216,9100,128.095,302.944,18.850,191338.000,191338.000,9
117,20190816_foci_10ugml_40min_02.TIF:0010-0295-0134:10,32,7788.625,4581,14514,134.123,295.273,18.850,249236.000,249236.000,10
118,20190816_foci_10ugml_40min_02.TIF:0010-0294-0123:10,32,6308.812,4345,9588,123.028,293.961,18.850,201882.000,201882.000,10
119,20190816_foci_10ugml_40min_02.TIF:0011-0293-0122:11,32,7640.781,4320,12791,122.113,293.011,18.850,244505.000,244505.000,11
120,20190816_foci_10ugml_40min_02.TIF:0011-0297-0137:11,32,5969.969,4442,9924,137.024,297.053,18.850,191039.000,191039.000,11
121,20190816_foci_10ugml_40min_02.TIF:0012-0286-0136:12,32,5914.250,3713,10570,136.042,286.145,18.850,189256.000,189256.000,12
122,20190816_foci_10ugml_40min_02.TIF:0012-0291-0125:12,32,5723.406,4290,8372,125.049,291.042,18.850,183149.000,183149.000,12
123,20190816_foci_10ugml_40min_02.TIF:0003-0341-0171:3,32,7650.062,5063,11448,171.063,341.171,18.850,244802.000,244802.000,3
124,20190816_foci_10ugml_40min_02.TIF:0003-0358-0160:3,32,5164.000,3922,8090,160.017,358.011,18.850,165248.000,165248.000,3
125,20190816_foci_10ugml_40min_02.TIF:0004-0345-0168:4,32,5603.656,3830,8820,168.108,345.083,18.850,179317.000,179317.000,4
126,20190816_foci_10ugml_40min_02.TIF:0005-0346-0163:5,32,6626.969,4346,10314,163.025,346.096,18.850,212063.000,212063.000,5
127,20190816_foci_10ugml_40min_02.TIF:0005-0337-0174:5,32,6690.500,4608,10551,174.152,336.958,18.850,214096.000,214096.000,5
128,20190816_foci_10ugml_40min_02.TIF:0006-0335-0173:6,32,9852.500,4326,19256,173.451,335.271,18.850,315280.000,315280.000,6
129,20190816_foci_10ugml_40min_02.TIF:0006-0346-0146:6,32,5442.531,3814,8726,146.047,346.092,18.850,174161.000,174161.000,6
130,20190816_foci_10ugml_40min_02.TIF:0007-0349-0157:7,32,5365.062,3844,8771,157.016,349.017,18.850,171682.000,171682.000,7
131,20190816_foci_10ugml_40min_02.TIF:0008-0339-0159:8,32,6489.906,3962,11262,159.211,339.148,18.850,207677.000,207677.000,8
132,20190816_foci_10ugml_40min_02.TIF:0006-0413-0076:6,32,4591.062,3217,7849,76.164,413.178,18.850,146914.000,146914.000,6
133,20190816_foci_10ugml_40min_02.TIF:0008-0410-0109:8,32,5290.625,3455,8617,109.202,410.134,18.850,169300.000,169300.000,8
134,20190816_foci_10ugml_40min_02.TIF:0006-0421-0168:6,32,5559.375,4127,9416,167.962,421.047,18.850,177900.000,177900.000,6
135,20190816_foci_10ugml_40min_02.TIF:0007-0410-0170:7,32,5056.938,3319,10129,170.100,410.267,18.850,161822.000,161822.000,7
136,20190816_foci_10ugml_40min_02.TIF:0007-0426-0158:7,32,6077.500,4246,9021,157.886,425.998,18.850,194480.000,194480.000,7
137,20190816_foci_10ugml_40min_02.TIF:0002-0441-0237:2,32,7218.562,3667,12035,237.128,441.327,18.850,230994.000,230994.000,2
138,20190816_foci_10ugml_40min_02.TIF:0005-0436-0253:5,32,6113.656,4073,9067,253.187,435.948,18.850,195637.000,195637.000,5
139,20190816_foci_10ugml_40min_02.TIF:0005-0427-0237:5,32,5127.250,3189,8738,237.209,427.120,18.850,164072.000,164072.000,5
140,20190816_foci_10ugml_40min_02.TIF:0006-0453-0227:6,32,8051.938,4180,12626,227.296,453.049,18.850,257662.000,257662.000,6
141,20190816_foci_10ugml_40min_02.TIF:0006-0435-0257:6,32,6389.688,3563,10518,256.710,434.966,18.850,204470.000,204470.000,6
142,20190816_foci_10ugml_40min_02.TIF:0008-0432-0240:8,32,7917.250,4344,12306,240.156,432.017,18.850,253352.000,253352.000,8
143,20190816_foci_10ugml_40min_02.TIF:0008-0460-0240:8,32,7190.781,4215,10734,239.939,460.148,18.850,230105.000,230105.000,8
144,20190816_foci_10ugml_40min_02.TIF:0008-0424-0233:8,32,5538.219,3610,9095,233.178,424.045,18.850,177223.000,177223.000,8
145,20190816_foci_10ugml_40min_02.TIF:0008-0445-0236:8,32,4848.750,3372,7872,236.154,445.154,18.850,155160.000,155160.000,8
146,20190816_foci_10ugml_40min_02.TIF:0009-0449-0244:9,32,4820.531,3433,8157,244.156,449.199,18.850,154257.000,154257.000,9
