 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
14,20190816_foci_10ugml_60min_02.TIF:0006-0480-0390:6,2828,3648.680,2878,9957,390.189,480.112,188.496,10318468.000,10318468.000,6
15,20190816_foci_10ugml_60min_02.TIF:0006-0091-0452:6,32,7065.406,4136,9930,451.956,91.109,18.850,226093.000,226093.000,6
16,20190816_foci_10ugml_60min_02.TIF:0008-0095-0479:8,32,4683.188,3365,7496,479.028,95.049,18.850,149862.000,149862.000,8
17,20190816_foci_10ugml_60min_02.TIF:0010-0083-0475:10,32,5585.281,2970,8886,475.259,83.197,18.850,178729.000,178729.000,10
18,20190816_foci_10ugml_60min_02.TIF:0011-0096-0464:11,32,5862.000,3324,11579,464.237,96.268,18.850,187584.000,187584.000,11
19,20190816_foci_10ugml_60min_02.TIF:0011-0082-0465:11,32,5050.188,3285,8227,465.065,82.266,18.850,161606.000,161606.000,11
20,20190816_foci_10ugml_60min_02.TIF:0001-0105-0228:1,32,6567.500,4443,9440,228.104,105.097,18.850,210160.000,210160.000,1
21,20190816_foci_10ugml_60min_02.TIF:0002-0105-0228:2,32,7034.781,3939,10761,228.209,105.190,18.850,225113.000,225113.000,2
22,20190816_foci_10ugml_60min_02.TIF:0003-0115-0250:3,32,6192.875,4590,9831,249.987,115.037,18.850,198172.000,198172.000,3
23,20190816_foci_10ugml_60min_02.TIF:0003-0104-0250:3,32,6487.188,4552,8961,250.132,104.134,18.850,207590.000,207590.000,3
24,20190816_foci_10ugml_60min_02.TIF:0008-0112-0256:8,32,6733.500,3898,10966,256.179,112.229,18.850,215472.000,215472.000,8
25,20190816_foci_10ugml_60min_02.TIF:0004-0097-0046:4,32,8170.938,3919,12967,46.280,97.383,18.850,261470.000,261470.000,4
26,20190816_foci_10ugml_60min_02.TIF:0004-0092-0054:4,32,7381.000,4716,9496,54.205,92.135,18.850,236192.000,236192.000,4
27,20190816_foci_10ugml_60min_02.TIF:0005-0095-0040:5,32,8658.000,3765,13447,40.233,95.285,18.850,277056.000,277056.000,5
28,20190816_foci_10ugml_60min_02.TIF:0006-0086-0064:6,32,14505.031,9815,19162,64.071,86.164,18.850,464161.000,464161.000,6
29,20190816_foci_10ugml_60min_02.TIF:0006-0098-0040:6,32,6741.250,4223,10150,40.185,97.860,18.850,215720.000,215720.000,6
30,20190816_foci_10ugml_60min_02.TIF:0007-0087-0062:7,32,15660.000,6827,21012,62.277,87.279,18.850,501120.000,501120.000,7
31,20190816_foci_10ugml_60min_02.TIF:0007-0115-0040:7,32,5899.594,3627,11244,39.994,115.112,18.850,188787.000,188787.000,7
32,20190816_foci_10ugml_60min_02.TIF:0007-0104-0050:7,32,5466.250,3414,8494,50.251,104.038,18.850,174920.000,174920.000,7
33,20190816_foci_10ugml_60min_02.TIF:0007-0108-0056:7,32,5608.844,3634,9349,56.002,108.203,18.850,179483.000,179483.000,7
34,20190816_foci_10ugml_60min_02.TIF:0008-0118-0055:8,32,7766.688,3787,14353,55.161,118.438,18.850,248534.000,248534.000,8
35,20190816_foci_10ugml_60min_02.TIF:0008-0093-0062:8,32,10843.438,7427,13768,62.101,92.948,18.850,346990.000,346990.000,8
36,20190816_foci_10ugml_60min_02.TIF:0009-0110-0066:9,32,5929.188,4568,9104,66.025,110.073,18.850,189734.000,189734.000,9
37,20190816_foci_10ugml_60min_02.TIF:0010-0115-0073:10,32,9625.500,4921,12951,73.120,115.295,18.850,308016.000,308016.000,10
38,20190816_foci_10ugml_60min_02.TIF:0010-0116-0066:10,32,5286.031,3738,9075,66.071,116.200,18.850,169153.000,169153.000,10
39,20190816_foci_10ugml_60min_02.TIF:0004-0177-0025:4,32,7287.406,4912,10648,25.118,177.181,18.850,233197.000,233197.000,4
40,20190816_foci_10ugml_60min_02.TIF:0005-0176-0022:5,32,7919.281,4066,11364,22.262,176.159,18.850,253417.000,253417.000,5
41,20190816_foci_10ugml_60min_02.TIF:0005-0199-0049:5,32,7187.906,3993,10753,49.093,199.348,18.850,230013.000,230013.000,5
42,20190816_foci_10ugml_60min_02.TIF:0006-0169-0034:6,32,6352.156,3441,10597,34.203,169.051,18.850,203269.000,203269.000,6
43,20190816_foci_10ugml_60min_02.TIF:0006-0161-0063:6,32,6938.469,4393,10405,63.009,161.236,18.850,222031.000,222031.000,6
44,20190816_foci_10ugml_60min_02.TIF:0006-0161-0029:6,32,6016.656,3652,10017,29.161,161.249,18.850,192533.000,192533.000,6
45,20190816_foci_10ugml_60min_02.TIF:0006-0178-0020:6,32,6918.969,4500,10091,19.904,178.208,18.850,221407.000,221407.000,6
46,20190816_foci_10ugml_60min_02.TIF:0006-0187-0052:6,32,5421.906,3899,8584,52.013,187.185,18.850,173501.000,173501.000,6
47,20190816_foci_10ugml_60min_02.TIF:0007-0178-0051:7,32,5721.344,3489,11278,51.192,178.077,18.850,183083.000,183083.000,7
48,20190816_foci_10ugml_60min_02.TIF:0007-0190-0041:7,32,6059.250,3832,10511,41.248,190.151,18.850,193896.000,193896.000,7
49,20190816_foci_10ugml_60min_02.TIF:0008-0188-0058:8,32,9376.875,4220,15989,58.274,188.074,18.850,300060.000,300060.000,8
50,20190816_foci_10ugml_60min_02.TIF:0008-0187-0042:8,32,6537.875,4516,10046,42.085,187.133,18.850,209212.000,209212.000,8
51,20190816_foci_10ugml_60min_02.TIF:0008-0179-0071:8,32,6169.812,4051,9210,71.080,179.255,18.850,197434.000,197434.000,8
52,20190816_foci_10ugml_60min_02.TIF:0009-0178-0045:9,32,5501.500,3484,10254,45.105,178.190,18.850,176048.000,176048.000,9
53,20190816_foci_10ugml_60min_02.TIF:0009-0187-0040:9,32,5923.438,3326,9308,40.301,187.092,18.850,189550.000,189550.000,9
54,20190816_foci_10ugml_60min_02.TIF:0010-0191-0047:10,32,8057.875,3980,14488,47.295,191.365,18.850,257852.000,257852.000,10
55,20190816_foci_10ugml_60min_02.TIF:0010-0170-0033:10,32,5458.500,3635,8034,33.084,170.115,18.850,174672.000,174672.000,10
56,20190816_foci_10ugml_60min_02.TIF:0011-0187-0034:11,32,7121.250,4038,12129,34.258,187.077,18.850,227880.000,227880.000,11
57,20190816_foci_10ugml_60min_02.TIF:0011-0192-0047:11,32,6355.719,3775,10359,47.112,192.272,18.850,203383.000,203383.000,11
58,20190816_foci_10ugml_60min_02.TIF:0012-0186-0043:12,32,7215.688,4418,11024,43.203,185.998,18.850,230902.000,230902.000,12
59,20190816_foci_10ugml_60min_02.TIF:0012-0181-0036:12,32,5721.562,3432,10195,36.248,181.251,18.850,183090.000,183090.000,12
60,20190816_foci_10ugml_60min_02.TIF:0004-0272-0108:4,32,5589.969,3862,10309,108.194,272.099,18.850,178879.000,178879.000,4
61,20190816_foci_10ugml_60min_02.TIF:0004-0266-0134:4,32,5999.031,4458,8946,134.133,266.084,18.850,191969.000,191969.000,4
62,20190816_foci_10ugml_60min_02.TIF:0005-0279-0131:5,32,6835.594,4248,10629,131.235,279.181,18.850,218739.000,218739.000,5
63,20190816_foci_10ugml_60min_02.TIF:0005-0249-0117:5,32,5848.344,4257,10064,117.140,249.060,18.850,187147.000,187147.000,5
64,20190816_foci_10ugml_60min_02.TIF:0006-0247-0115:6,32,6630.531,4243,11127,115.001,247.109,18.850,212177.000,212177.000,6
65,20190816_foci_10ugml_60min_02.TIF:0006-0261-0122:6,32,6335.094,4446,9498,122.167,261.034,18.850,202723.000,202723.000,6
66,20190816_foci_10ugml_60min_02.TIF:0007-0249-0131:7,32,12616.156,5521,27559,131.147,249.135,18.850,403717.000,403717.000,7
67,20190816_foci_10ugml_60min_02.TIF:0007-0259-0097:7,32,9279.844,3792,20006,97.242,259.314,18.850,296955.000,296955.000,7
68,20190816_foci_10ugml_60min_02.TIF:0007-0254-0111:7,32,10417.188,4918,17881,111.007,254.083,18.850,333350.000,333350.000,7
69,20190816_foci_10ugml_60min_02.TIF:0007-0270-0132:7,32,9727.125,5860,15475,132.123,270.114,18.850,311268.000,311268.000,7
70,20190816_foci_10ugml_60min_02.TIF:0007-0276-0106:7,32,7108.531,4628,13715,106.179,276.102,18.850,227473.000,227473.000,7
71,20190816_foci_10ugml_60min_02.TIF:0007-0248-0126:7,32,8868.625,5056,13384,126.195,248.140,18.850,283796.000,283796.000,7
72,20190816_foci_10ugml_60min_02.TIF:0007-0265-0129:7,32,7256.375,4173,12790,129.114,265.312,18.850,232204.000,232204.000,7
73,20190816_foci_10ugml_60min_02.TIF:0007-0276-0116:7,32,6841.625,4361,12004,116.182,276.070,18.850,218932.000,218932.000,7
74,20190816_foci_10ugml_60min_02.TIF:0007-0243-0122:7,32,6294.406,4246,11542,122.228,243.130,18.850,201421.000,201421.000,7
75,20190816_foci_10ugml_60min_02.TIF:0007-0260-0122:7,32,5778.688,4337,9250,122.110,260.105,18.850,184918.000,184918.000,7
76,20190816_foci_10ugml_60min_02.TIF:0008-0254-0134:8,32,9046.250,4118,18892,133.994,254.239,18.850,289480.000,289480.000,8
77,20190816_foci_10ugml_60min_02.TIF:0008-0279-0125:8,32,9285.312,4508,18985,125.229,279.232,18.850,297130.000,297130.000,8
78,20190816_foci_10ugml_60min_02.TIF:0008-0243-0127:8,32,10344.625,5611,18845,127.077,242.880,18.850,331028.000,331028.000,8
79,20190816_foci_10ugml_60min_02.TIF:0008-0258-0113:8,32,8683.969,4418,16153,113.179,258.045,18.850,277887.000,277887.000,8
80,20190816_foci_10ugml_60min_02.TIF:0008-0270-0129:8,32,7037.438,4935,11465,129.104,270.045,18.850,225198.000,225198.000,8
81,20190816_foci_10ugml_60min_02.TIF:0008-0240-0112:8,32,6248.719,4581,9785,112.023,240.052,18.850,199959.000,199959.000,8
82,20190816_foci_10ugml_60min_02.TIF:0008-0252-0120:8,32,6444.375,3914,9689,120.183,252.136,18.850,206220.000,206220.000,8
83,20190816_foci_10ugml_60min_02.TIF:0008-0239-0120:8,32,5942.875,4210,9182,119.965,239.175,18.850,190172.000,190172.000,8
84,20190816_foci_10ugml_60min_02.TIF:0008-0232-0121:8,32,6920.031,4736,9432,121.021,232.055,18.850,221441.000,221441.000,8
85,20190816_foci_10ugml_60min_02.TIF:0008-0273-0110:8,32,5647.688,4033,8903,110.024,273.172,18.850,180726.000,180726.000,8
86,20190816_foci_10ugml_60min_02.TIF:0008-0259-0097:8,32,5559.625,4087,8578,97.131,259.053,18.850,177908.000,177908.000,8
87,20190816_foci_10ugml_60min_02.TIF:0009-0248-0124:9,32,10738.938,4994,22505,124.320,248.161,18.850,343646.000,343646.000,9
88,20190816_foci_10ugml_60min_02.TIF:0009-0254-0122:9,32,8880.531,5701,16871,122.201,254.119,18.850,284177.000,284177.000,9
89,20190816_foci_10ugml_60min_02.TIF:0009-0265-0098:9,32,5677.375,3924,10214,98.235,265.093,18.850,181676.000,181676.000,9
90,20190816_foci_10ugml_60min_02.TIF:0009-0240-0118:9,32,6712.312,4321,9919,118.223,240.172,18.850,214794.000,214794.000,9
91,20190816_foci_10ugml_60min_02.TIF:0009-0260-0131:9,32,6065.500,4080,9592,131.103,260.149,18.850,194096.000,194096.000,9
92,20190816_foci_10ugml_60min_02.TIF:0009-0272-0140:9,32,6412.188,4315,9596,140.104,271.887,18.850,205190.000,205190.000,9
93,20190816_foci_10ugml_60min_02.TIF:0009-0240-0098:9,32,5948.500,4252,8799,98.121,240.144,18.850,190352.000,190352.000,9
94,20190816_foci_10ugml_60min_02.TIF:0010-0240-0118:10,32,8061.562,4239,14338,118.325,240.236,18.850,257970.000,257970.000,10
95,20190816_foci_10ugml_60min_02.TIF:0010-0265-0124:10,32,6889.719,4505,11377,124.165,265.238,18.850,220471.000,220471.000,10
96,20190816_foci_10ugml_60min_02.TIF:0011-0257-0116:11,32,7384.000,4563,11485,116.214,256.877,18.850,236288.000,236288.000,11
97,20190816_foci_10ugml_60min_02.TIF:0011-0265-0125:11,32,5820.938,4265,8788,125.013,265.167,18.850,186270.000,186270.000,11
98,20190816_foci_10ugml_60min_02.TIF:0011-0258-0106:11,32,5367.281,4199,8551,106.103,258.129,18.850,171753.000,171753.000,11
99,20190816_foci_10ugml_60min_02.TIF:0012-0262-0133:12,32,6889.844,5230,9423,133.067,262.121,18.850,220475.000,220475.000,12
100,20190816_foci_10ugml_60min_02.TIF:0002-0258-0319:2,32,8869.125,6512,11414,319.048,258.105,18.850,283812.000,283812.000,2
101,20190816_foci_10ugml_60min_02.TIF:0003-0258-0319:3,32,11260.562,5183,17738,319.204,258.348,18.850,360338.000,360338.000,3
102,20190816_foci_10ugml_60min_02.TIF:0004-0280-0310:4,32,10810.281,6528,15248,310.229,280.140,18.850,345929.000,345929.000,4
103,20190816_foci_10ugml_60min_02.TIF:0004-0265-0291:4,32,8135.344,4509,12885,291.281,265.121,18.850,260331.000,260331.000,4
104,20190816_foci_10ugml_60min_02.TIF:0004-0277-0317:4,32,6345.562,3682,10545,317.067,277.256,18.850,203058.000,203058.000,4
105,20190816_foci_10ugml_60min_02.TIF:0005-0253-0309:5,32,8441.188,4620,16255,309.233,253.121,18.850,270118.000,270118.000,5
106,20190816_foci_10ugml_60min_02.TIF:0005-0282-0312:5,32,8282.719,6107,10970,312.001,282.019,18.850,265047.000,265047.000,5
107,20190816_foci_10ugml_60min_02.TIF:0005-0245-0295:5,32,5653.125,3519,8247,295.132,245.253,18.850,180900.000,180900.000,5
108,20190816_foci_10ugml_60min_02.TIF:0006-0282-0313:6,32,7973.094,5166,12236,312.994,282.275,18.850,255139.000,255139.000,6
109,20190816_foci_10ugml_60min_02.TIF:0006-0278-0299:6,32,7902.844,5884,10927,299.147,278.072,18.850,252891.000,252891.000,6
110,20190816_foci_10ugml_60min_02.TIF:0006-0245-0316:6,32,6125.281,4099,10037,316.061,245.193,18.850,196009.000,196009.000,6
111,20190816_foci_10ugml_60min_02.TIF:0006-0262-0321:6,32,5795.344,3911,9566,321.164,262.081,18.850,185451.000,185451.000,6
112,20190816_foci_10ugml_60min_02.TIF:0007-0279-0299:7,32,16454.875,8635,21176,299.210,278.916,18.850,526556.000,526556.000,7
113,20190816_foci_10ugml_60min_02.TIF:0007-0262-0305:7,32,5359.062,3823,8963,305.065,262.044,18.850,171490.000,171490.000,7
114,20190816_foci_10ugml_60min_02.TIF:0007-0246-0311:7,32,5995.375,4391,8379,310.976,245.980,18.850,191852.000,191852.000,7
115,20190816_foci_10ugml_60min_02.TIF:0008-0253-0318:8,32,6802.656,3826,15505,318.319,253.069,18.850,217685.000,217685.000,8
116,20190816_foci_10ugml_60min_02.TIF:0008-0277-0299:8,32,10173.688,6939,14175,299.179,277.148,18.850,325558.000,325558.000,8
117,20190816_foci_10ugml_60min_02.TIF:0008-0267-0292:8,32,7764.906,4766,11990,292.116,267.183,18.850,248477.000,248477.000,8
118,20190816_foci_10ugml_60min_02.TIF:0008-0246-0309:8,32,6318.156,4262,9696,309.112,246.106,18.850,202181.000,202181.000,8
119,20190816_foci_10ugml_60min_02.TIF:0008-0248-0314:8,32,5731.781,3861,9057,314.059,248.017,18.850,183417.000,183417.000,8
120,20190816_foci_10ugml_60min_02.TIF:0009-0266-0298:9,32,10497.562,6135,14237,297.800,266.105,18.850,335922.000,335922.000,9
121,20190816_foci_10ugml_60min_02.TIF:0009-0273-0300:9,32,7795.562,5725,11020,300.130,273.026,18.850,249458.000,249458.000,9
122,20190816_foci_10ugml_60min_02.TIF:0010-0267-0295:10,32,14513.531,7570,18926,295.302,266.962,18.850,464433.000,464433.000,10
123,20190816_foci_10ugml_60min_02.TIF:0011-0266-0299:11,32,8000.000,5864,10441,298.916,266.059,18.850,256000.000,256000.000,11
124,20190816_foci_10ugml_60min_02.TIF:0006-0323-0123:6,32,7009.375,4973,9634,123.023,323.113,18.850,224300.000,224300.000,6
125,20190816_foci_10ugml_60min_02.TIF:0010-0324-0092:10,32,6275.938,4384,9143,92.121,324.107,18.850,200830.000,200830.000,10
126,20190816_foci_10ugml_60min_02.TIF:0005-0370-0192:5,32,9721.500,4528,19186,192.172,370.269,18.850,311088.000,311088.000,5
127,20190816_foci_10ugml_60min_02.TIF:0007-0391-0191:7,32,6110.969,3576,9583,191.100,390.983,18.850,195551.000,195551.000,7
128,20190816_foci_10ugml_60min_02.TIF:0007-0370-0164:7,32,8254.625,6256,9680,163.979,369.914,18.850,264148.000,264148.000,7
129,20190816_foci_10ugml_60min_02.TIF:0008-0378-0201:8,32,5326.969,3712,8696,201.019,377.993,18.850,170463.000,170463.000,8
130,20190816_foci_10ugml_60min_02.TIF:0008-0356-0165:8,32,7449.250,5820,9075,164.973,356.061,18.850,238376.000,238376.000,8
131,20190816_foci_10ugml_60min_02.TIF:0008-0362-0194:8,32,5121.000,3631,8668,193.964,362.219,18.850,163872.000,163872.000,8
132,20190816_foci_10ugml_60min_02.TIF:0009-0356-0168:9,32,8960.062,6314,12079,167.933,356.110,18.850,286722.000,286722.000,9
133,20190816_foci_10ugml_60min_02.TIF:0009-0372-0182:9,32,5921.438,3755,10159,182.170,372.135,18.850,189486.000,189486.000,9
134,20190816_foci_10ugml_60min_02.TIF:0009-0389-0190:9,32,5879.750,4040,9900,190.000,389.107,18.850,188152.000,188152.000,9
135,20190816_foci_10ugml_60min_02.TIF:0009-0378-0195:9,32,5291.219,3580,8730,195.077,377.999,18.850,169319.000,169319.000,9
136,20190816_foci_10ugml_60min_02.TIF:0010-0370-0189:10,32,5709.969,3944,9039,189.062,370.034,18.850,182719.000,182719.000,10
137,20190816_foci_10ugml_60min_02.TIF:0003-0422-0474:3,32,7072.062,3810,10670,474.134,422.198,18.850,226306.000,226306.000,3
138,20190816_foci_10ugml_60min_02.TIF:0003-0445-0474:3,32,6482.156,3934,9637,474.184,445.152,18.850,207429.000,207429.000,3
139,20190816_foci_10ugml_60min_02.TIF:0004-0446-0474:4,32,8135.844,4810,11874,474.095,446.186,18.850,260347.000,260347.000,4
140,20190816_foci_10ugml_60min_02.TIF:0004-0428-0461:4,32,8296.406,5130,10494,461.031,428.227,18.850,265485.000,265485.000,4
141,20190816_foci_10ugml_60min_02.TIF:0005-0427-0459:5,32,5711.031,3859,8878,459.219,427.256,18.850,182753.000,182753.000,5
142,20190816_foci_10ugml_60min_02.TIF:0008-0428-0454:8,32,8873.594,4861,13258,454.198,427.768,18.850,283955.000,283955.000,8
143,20190816_foci_10ugml_60min_02.TIF:0009-0425-0454:9,32,6298.125,4426,9204,454.022,425.195,18.850,201540.000,201540.000,9
144,20190816_foci_10ugml_60min_02.TIF:0003-0437-0231:3,32,7681.625,3714,10841,231.286,437.180,18.850,245812.000,245812.000,3
145,20190816_foci_10ugml_60min_02.TIF:0005-0434-0219:5,32,5110.969,3332,9315,219.194,434.252,18.850,163551.000,163551.000,5
146,20190816_foci_10ugml_60min_02.TIF:0006-0449-0219:6,32,8745.969,4466,14379,218.992,448.919,18.850,279871.000,279871.000,6
147,20190816_foci_10ugml_60min_02.TIF:0006-0441-0222:6,32,5581.969,3472,10064,222.209,441.151,18.850,178623.000,178623.000,6
148,20190816_foci_10ugml_60min_02.TIF:0007-0445-0212:7,32,7095.969,3865,12819,211.987,444.903,18.850,227071.000,227071.000,7
149,20190816_foci_10ugml_60min_02.TIF:0007-0446-0235:7,32,7760.906,4223,12511,235.221,445.966,18.850,248349.000,248349.000,7
150,20190816_foci_10ugml_60min_02.TIF:0007-0435-0240:7,32,5303.312,3632,8660,240.040,435.006,18.850,169706.000,169706.000,7
151,20190816_foci_10ugml_60min_02.TIF:0008-0436-0212:8,32,7270.344,4191,13200,212.132,436.172,18.850,232651.000,232651.000,8
152,20190816_foci_10ugml_60min_02.TIF:0008-0441-0229:8,32,6388.719,3703,9771,228.919,441.165,18.850,204439.000,204439.000,8
153,20190816_foci_10ugml_60min_02.TIF:0008-0433-0229:8,32,5503.094,3803,9488,229.057,432.919,18.850,176099.000,176099.000,8
154,20190816_foci_10ugml_60min_02.TIF:0008-0450-0215:8,32,5599.281,3459,9153,214.997,449.873,18.850,179177.000,179177.000,8
155,20190816_foci_10ugml_60min_02.TIF:0008-0432-0237:8,32,4820.844,3375,8438,237.155,432.167,18.850,154267.000,154267.000,8
156,20190816_foci_10ugml_60min_02.TIF:0009-0434-0219:9,32,6004.875,4161,8914,218.924,434.096,18.850,192156.000,192156.000,9
157,20190816_foci_10ugml_60min_02.TIF:0010-0436-0218:10,32,6721.781,3642,11027,218.064,436.153,18.850,215097.000,215097.000,10
158,20190816_foci_10ugml_60min_02.TIF:0003-0453-0142:3,32,7131.469,4596,9946,142.030,453.152,18.850,228207.000,228207.000,3
159,20190816_foci_10ugml_60min_02.TIF:0005-0438-0161:5,32,7320.000,3724,13930,160.997,438.337,18.850,234240.000,234240.000,5
160,20190816_foci_10ugml_60min_02.TIF:0006-0441-0133:6,32,5960.906,3343,10954,133.299,441.258,18.850,190749.000,190749.000,6
161,20190816_foci_10ugml_60min_02.TIF:0006-0467-0152:6,32,6004.719,4259,8886,152.055,466.965,18.850,192151.000,192151.000,6
162,20190816_foci_10ugml_60min_02.TIF:0007-0436-0139:7,32,6718.781,3558,11847,139.308,436.143,18.850,215001.000,215001.000,7
163,20190816_foci_10ugml_60min_02.TIF:0008-0450-0132:8,32,5996.469,3448,10532,132.086,450.188,18.850,191887.000,191887.000,8
164,20190816_foci_10ugml_60min_02.TIF:0008-0461-0144:8,32,5751.875,3350,10309,144.287,461.183,18.850,184060.000,184060.000,8
165,20190816_foci_10ugml_60min_02.TIF:0008-0452-0145:8,32,5309.375,3550,9111,145.040,452.074,18.850,169900.000,169900.000,8
166,20190816_foci_10ugml_60min_02.TIF:0009-0446-0144:9,32,6068.844,3564,10847,144.179,446.198,18.850,194203.000,194203.000,9
167,20190816_foci_10ugml_60min_02.TIF:0009-0459-0149:9,32,4729.156,3344,8184,149.101,459.235,18.850,151333.000,151333.000,9
168,20190816_foci_10ugml_60min_02.TIF:0011-0460-0146:11,32,5268.188,3852,8272,145.961,460.002,18.850,168582.000,168582.000,11
169,20190816_foci_10ugml_60min_02.TIF:0004-0492-0395:4,32,6188.906,3598,9704,394.970,492.066,18.850,198045.000,198045.000,4
170,20190816_foci_10ugml_60min_02.TIF:0004-0470-0390:4,32,5199.469,3455,8666,390.242,470.094,18.850,166383.000,166383.000,4
171,20190816_foci_10ugml_60min_02.TIF:0005-0475-0402:5,32,5251.250,3603,8794,402.159,475.057,18.850,168040.000,168040.000,5
172,20190816_foci_10ugml_60min_02.TIF:0005-0470-0393:5,32,5210.375,3643,8480,393.102,470.050,18.850,166732.000,166732.000,5
173,20190816_foci_10ugml_60min_02.TIF:0005-0493-0382:5,32,4896.938,3480,8575,382.032,493.244,18.850,156702.000,156702.000,5
174,20190816_foci_10ugml_60min_02.TIF:0006-0489-0404:6,32,5302.938,3467,9957,404.225,489.079,18.850,169694.000,169694.000,6
175,20190816_foci_10ugml_60min_02.TIF:0007-0476-0391:7,32,5342.062,3640,10443,391.043,476.044,18.850,170946.000,170946.000,7
176,20190816_foci_10ugml_60min_02.TIF:0007-0480-0389:7,32,5373.000,3389,9072,389.201,480.171,18.850,171936.000,171936.000,7
177,20190816_foci_10ugml_60min_02.TIF:0008-0490-0388:8,32,5292.312,3623,8832,388.187,490.098,18.850,169354.000,169354.000,8
178,20190816_foci_10ugml_60min_02.TIF:0009-0460-0379:9,32,6130.125,3826,9093,378.986,460.209,18.850,196164.000,196164.000,9
179,20190816_foci_10ugml_60min_02.TIF:0009-0491-0399:9,32,4965.656,3393,8391,398.988,491.035,18.850,158901.000,158901.000,9
180,20190816_foci_10ugml_60min_02.TIF:0010-0464-0376:10,32,6717.312,4557,8595,376.132,463.955,18.850,214954.000,214954.000,10
181,20190816_foci_10ugml_60min_02.TIF:0013-0473-0390:13,32,6062.219,3641,8614,390.193,473.286,18.850,193991.000,193991.000,13
