 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
204,20190816_foci_10ugml_60min_03.TIF:0005-0431-0238:5,32,5569.406,3860,10456,237.985,431.187,18.850,178221.000,178221.000,5
205,20190816_foci_10ugml_60min_03.TIF:0005-0417-0238:5,32,5985.688,4266,10275,238.115,417.127,18.850,191542.000,191542.000,5
206,20190816_foci_10ugml_60min_03.TIF:0005-0422-0232:5,32,5135.531,3637,8923,232.180,422.089,18.850,164337.000,164337.000,5
207,20190816_foci_10ugml_60min_03.TIF:0006-0431-0226:6,32,6991.031,3892,13482,225.911,431.213,18.850,223713.000,223713.000,6
208,20190816_foci_10ugml_60min_03.TIF:0006-0419-0240:6,32,6347.281,3997,11660,240.000,418.910,18.850,203113.000,203113.000,6
209,20190816_foci_10ugml_60min_03.TIF:0006-0421-0225:6,32,6633.500,4609,10600,225.052,421.065,18.850,212272.000,212272.000,6
210,20190816_foci_10ugml_60min_03.TIF:0006-0412-0238:6,32,5361.250,3654,8300,238.000,412.058,18.850,171560.000,171560.000,6
211,20190816_foci_10ugml_60min_03.TIF:0007-0421-0225:7,32,7969.531,4039,15866,225.036,421.248,18.850,255025.000,255025.000,7
212,20190816_foci_10ugml_60min_03.TIF:0007-0422-0247:7,32,6441.344,3497,12097,247.153,422.221,18.850,206123.000,206123.000,7
213,20190816_foci_10ugml_60min_03.TIF:0007-0415-0231:7,32,5014.375,3490,8503,231.107,415.207,18.850,160460.000,160460.000,7
214,20190816_foci_10ugml_60min_03.TIF:0008-0422-0240:8,32,6907.938,3611,10791,240.094,422.261,18.850,221054.000,221054.000,8
215,20190816_foci_10ugml_60min_03.TIF:0008-0429-0225:8,32,6065.125,3820,10211,225.255,429.016,18.850,194084.000,194084.000,8
216,20190816_foci_10ugml_60min_03.TIF:0009-0449-0219:9,32,5771.625,3737,8693,219.116,448.921,18.850,184692.000,184692.000,9
217,20190816_foci_10ugml_60min_03.TIF:0009-0428-0227:9,32,5347.625,3905,8769,227.046,428.082,18.850,171124.000,171124.000,9
218,20190816_foci_10ugml_60min_03.TIF:0004-0454-0028:4,32,5627.125,3658,8986,28.215,454.171,18.850,180068.000,180068.000,4
219,20190816_foci_10ugml_60min_03.TIF:0005-0446-0034:5,32,5522.031,3782,8352,34.094,446.019,18.850,176705.000,176705.000,5
220,20190816_foci_10ugml_60min_03.TIF:0006-0471-0036:6,32,6559.750,4244,9686,36.149,471.038,18.850,209912.000,209912.000,6
221,20190816_foci_10ugml_60min_03.TIF:0007-0458-0020:7,32,5365.312,3494,8172,20.008,458.155,18.850,171690.000,171690.000,7
222,20190816_foci_10ugml_60min_03.TIF:0009-0463-0024:9,32,4914.094,3417,8852,24.079,463.161,18.850,157251.000,157251.000,9
223,20190816_foci_10ugml_60min_03.TIF:0009-0474-0037:9,32,5173.406,3804,8827,37.080,474.033,18.850,165549.000,165549.000,9
224,20190816_foci_10ugml_60min_03.TIF:0010-0460-0046:10,32,5546.969,4178,9616,46.086,460.113,18.850,177503.000,177503.000,10
225,20190816_foci_10ugml_60min_03.TIF:0012-0471-0039:12,32,5194.938,3744,8901,39.177,471.131,18.850,166238.000,166238.000,12
