 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
44,20190816_foci_10ugml_20min_03.TIF:0008-0090-0085:8,32,7366.312,3857,13535,85.180,90.169,18.850,235722.000,235722.000,8
45,20190816_foci_10ugml_20min_03.TIF:0008-0096-0073:8,32,5483.594,3657,9486,73.192,95.996,18.850,175475.000,175475.000,8
46,20190816_foci_10ugml_20min_03.TIF:0009-0103-0084:9,32,9785.875,5297,19361,84.020,103.031,18.850,313148.000,313148.000,9
47,20190816_foci_10ugml_20min_03.TIF:0009-0105-0075:9,32,6117.875,3612,12436,75.241,105.242,18.850,195772.000,195772.000,9
48,20190816_foci_10ugml_20min_03.TIF:0009-0088-0068:9,32,5242.438,3520,10449,68.052,88.045,18.850,167758.000,167758.000,9
49,20190816_foci_10ugml_20min_03.TIF:0010-0087-0081:10,32,7198.344,3399,16195,81.234,87.404,18.850,230347.000,230347.000,10
50,20190816_foci_10ugml_20min_03.TIF:0010-0099-0074:10,32,7970.344,3997,13449,74.146,98.952,18.850,255051.000,255051.000,10
51,20190816_foci_10ugml_20min_03.TIF:0010-0092-0077:10,32,5759.344,3790,11749,77.238,92.098,18.850,184299.000,184299.000,10
52,20190816_foci_10ugml_20min_03.TIF:0011-0079-0085:11,32,8566.938,4425,17328,85.010,79.281,18.850,274142.000,274142.000,11
53,20190816_foci_10ugml_20min_03.TIF:0011-0100-0075:11,32,7315.344,4837,11856,74.985,100.026,18.850,234091.000,234091.000,11
54,20190816_foci_10ugml_20min_03.TIF:0011-0088-0087:11,32,6076.688,4025,10779,86.916,88.276,18.850,194454.000,194454.000,11
55,20190816_foci_10ugml_20min_03.TIF:0011-0086-0057:11,32,5986.500,3876,8815,57.166,86.136,18.850,191568.000,191568.000,11
56,20190816_foci_10ugml_20min_03.TIF:0005-0105-0328:5,32,8474.375,4811,15342,328.008,105.154,18.850,271180.000,271180.000,5
57,20190816_foci_10ugml_20min_03.TIF:0005-0100-0337:5,32,7862.000,4362,14783,337.059,100.244,18.850,251584.000,251584.000,5
58,20190816_foci_10ugml_20min_03.TIF:0005-0089-0334:5,32,6851.625,4078,13155,334.238,89.100,18.850,219252.000,219252.000,5
59,20190816_foci_10ugml_20min_03.TIF:0005-0083-0337:5,32,6848.406,4511,12257,337.174,82.999,18.850,219149.000,219149.000,5
60,20190816_foci_10ugml_20min_03.TIF:0005-0088-0320:5,32,7072.562,4788,10931,320.112,88.087,18.850,226322.000,226322.000,5
61,20190816_foci_10ugml_20min_03.TIF:0006-0106-0327:6,32,8960.625,5642,15536,327.060,106.051,18.850,286740.000,286740.000,6
62,20190816_foci_10ugml_20min_03.TIF:0006-0082-0334:6,32,6280.375,3985,11352,334.097,82.255,18.850,200972.000,200972.000,6
63,20190816_foci_10ugml_20min_03.TIF:0006-0089-0321:6,32,6480.688,4195,10287,321.091,88.931,18.850,207382.000,207382.000,6
64,20190816_foci_10ugml_20min_03.TIF:0006-0080-0321:6,32,5445.750,3880,8684,321.130,80.139,18.850,174264.000,174264.000,6
65,20190816_foci_10ugml_20min_03.TIF:0007-0105-0326:7,32,9794.969,4451,19231,326.303,105.286,18.850,313439.000,313439.000,7
66,20190816_foci_10ugml_20min_03.TIF:0007-0088-0332:7,32,5826.094,4074,10568,332.190,88.067,18.850,186435.000,186435.000,7
67,20190816_foci_10ugml_20min_03.TIF:0007-0094-0326:7,32,6033.219,3569,10769,326.161,94.089,18.850,193063.000,193063.000,7
68,20190816_foci_10ugml_20min_03.TIF:0007-0104-0320:7,32,5268.625,4086,8385,320.097,104.114,18.850,168596.000,168596.000,7
69,20190816_foci_10ugml_20min_03.TIF:0009-0101-0329:9,32,6130.844,3952,11547,329.164,101.121,18.850,196187.000,196187.000,9
70,20190816_foci_10ugml_20min_03.TIF:0009-0093-0333:9,32,6093.594,3990,10723,333.211,93.095,18.850,194995.000,194995.000,9
71,20190816_foci_10ugml_20min_03.TIF:0011-0085-0350:11,32,6736.500,3864,9778,350.277,84.824,18.850,215568.000,215568.000,11
72,20190816_foci_10ugml_20min_03.TIF:0003-0112-0449:3,32,7074.344,3704,11341,449.207,112.233,18.850,226379.000,226379.000,3
73,20190816_foci_10ugml_20min_03.TIF:0006-0106-0443:6,32,7255.656,4556,15733,443.180,106.121,18.850,232181.000,232181.000,6
74,20190816_foci_10ugml_20min_03.TIF:0007-0114-0438:7,32,7920.281,3994,15716,438.167,114.168,18.850,253449.000,253449.000,7
75,20190816_foci_10ugml_20min_03.TIF:0007-0099-0448:7,32,9849.219,5284,17017,448.016,99.015,18.850,315175.000,315175.000,7
76,20190816_foci_10ugml_20min_03.TIF:0007-0106-0437:7,32,7670.562,4741,15186,437.003,106.253,18.850,245458.000,245458.000,7
77,20190816_foci_10ugml_20min_03.TIF:0007-0102-0440:7,32,5799.906,3610,11731,440.093,102.167,18.850,185597.000,185597.000,7
78,20190816_foci_10ugml_20min_03.TIF:0007-0112-0469:7,32,6861.281,4288,10369,469.197,112.016,18.850,219561.000,219561.000,7
79,20190816_foci_10ugml_20min_03.TIF:0008-0104-0435:8,32,5720.375,3754,12413,435.054,104.182,18.850,183052.000,183052.000,8
80,20190816_foci_10ugml_20min_03.TIF:0008-0093-0447:8,32,5297.500,3634,9059,447.072,93.264,18.850,169520.000,169520.000,8
81,20190816_foci_10ugml_20min_03.TIF:0008-0112-0441:8,32,5246.094,3595,8199,441.055,111.935,18.850,167875.000,167875.000,8
82,20190816_foci_10ugml_20min_03.TIF:0009-0112-0448:9,32,6835.844,4530,11022,447.978,112.113,18.850,218747.000,218747.000,9
83,20190816_foci_10ugml_20min_03.TIF:0009-0097-0449:9,32,5329.125,3967,8692,449.141,97.102,18.850,170532.000,170532.000,9
84,20190816_foci_10ugml_20min_03.TIF:0010-0107-0447:10,32,6197.812,3971,9380,447.050,107.150,18.850,198330.000,198330.000,10
85,20190816_foci_10ugml_20min_03.TIF:0010-0112-0452:10,32,6037.844,4004,8895,452.033,112.086,18.850,193211.000,193211.000,10
86,20190816_foci_10ugml_20min_03.TIF:0005-0144-0300:5,32,7686.375,4386,14056,300.132,144.040,18.850,245964.000,245964.000,5
87,20190816_foci_10ugml_20min_03.TIF:0005-0136-0305:5,32,6336.281,4049,12207,305.108,136.033,18.850,202761.000,202761.000,5
88,20190816_foci_10ugml_20min_03.TIF:0005-0142-0312:5,32,5504.031,3926,10182,312.147,142.142,18.850,176129.000,176129.000,5
89,20190816_foci_10ugml_20min_03.TIF:0006-0152-0309:6,32,10143.312,4383,19020,309.308,152.227,18.850,324586.000,324586.000,6
90,20190816_foci_10ugml_20min_03.TIF:0006-0143-0299:6,32,5550.688,4058,8084,299.070,143.148,18.850,177622.000,177622.000,6
91,20190816_foci_10ugml_20min_03.TIF:0007-0137-0313:7,32,6018.219,4166,10216,312.983,137.065,18.850,192583.000,192583.000,7
92,20190816_foci_10ugml_20min_03.TIF:0008-0129-0296:8,32,7095.000,3458,16670,296.196,129.396,18.850,227040.000,227040.000,8
93,20190816_foci_10ugml_20min_03.TIF:0008-0138-0311:8,32,6602.062,4302,13485,311.126,137.997,18.850,211266.000,211266.000,8
94,20190816_foci_10ugml_20min_03.TIF:0008-0152-0312:8,32,6770.375,3693,12947,312.174,152.374,18.850,216652.000,216652.000,8
95,20190816_foci_10ugml_20min_03.TIF:0008-0149-0300:8,32,5799.125,3780,10397,299.975,148.920,18.850,185572.000,185572.000,8
96,20190816_foci_10ugml_20min_03.TIF:0009-0140-0291:9,32,6354.094,3937,12109,291.251,140.053,18.850,203331.000,203331.000,9
97,20190816_foci_10ugml_20min_03.TIF:0009-0154-0314:9,32,5388.250,3460,10603,314.184,154.172,18.850,172424.000,172424.000,9
98,20190816_foci_10ugml_20min_03.TIF:0009-0143-0294:9,32,6621.719,3972,10968,293.854,143.069,18.850,211895.000,211895.000,9
99,20190816_foci_10ugml_20min_03.TIF:0009-0131-0297:9,32,5927.062,3787,10580,297.132,131.053,18.850,189666.000,189666.000,9
100,20190816_foci_10ugml_20min_03.TIF:0009-0145-0303:9,32,5682.094,4058,9443,303.073,145.073,18.850,181827.000,181827.000,9
101,20190816_foci_10ugml_20min_03.TIF:0010-0147-0301:10,32,6041.656,3972,10778,301.127,146.986,18.850,193333.000,193333.000,10
102,20190816_foci_10ugml_20min_03.TIF:0010-0146-0295:10,32,5794.312,4141,9128,295.124,146.110,18.850,185418.000,185418.000,10
103,20190816_foci_10ugml_20min_03.TIF:0003-0158-0148:3,32,5981.125,4560,9364,148.016,158.103,18.850,191396.000,191396.000,3
104,20190816_foci_10ugml_20min_03.TIF:0004-0161-0146:4,32,8131.531,5882,11220,145.960,160.886,18.850,260209.000,260209.000,4
105,20190816_foci_10ugml_20min_03.TIF:0005-0136-0147:5,32,11859.469,4842,25151,147.306,136.330,18.850,379503.000,379503.000,5
106,20190816_foci_10ugml_20min_03.TIF:0005-0166-0168:5,32,8657.031,4886,13124,168.132,166.052,18.850,277025.000,277025.000,5
107,20190816_foci_10ugml_20min_03.TIF:0005-0147-0160:5,32,6655.062,4209,11313,160.129,147.099,18.850,212962.000,212962.000,5
108,20190816_foci_10ugml_20min_03.TIF:0005-0154-0144:5,32,6252.250,3744,11347,144.226,154.152,18.850,200072.000,200072.000,5
109,20190816_foci_10ugml_20min_03.TIF:0005-0162-0146:5,32,6413.031,4121,10039,146.129,162.044,18.850,205217.000,205217.000,5
110,20190816_foci_10ugml_20min_03.TIF:0005-0166-0149:5,32,5985.219,4171,9387,149.091,165.972,18.850,191527.000,191527.000,5
111,20190816_foci_10ugml_20min_03.TIF:0006-0153-0148:6,32,11567.125,4334,23486,148.419,153.365,18.850,370148.000,370148.000,6
112,20190816_foci_10ugml_20min_03.TIF:0006-0162-0154:6,32,10974.625,4582,21270,154.134,161.973,18.850,351188.000,351188.000,6
113,20190816_foci_10ugml_20min_03.TIF:0006-0162-0166:6,32,9874.875,4897,13794,166.222,162.100,18.850,315996.000,315996.000,6
114,20190816_foci_10ugml_20min_03.TIF:0007-0148-0151:7,32,12202.188,4958,25566,151.100,148.287,18.850,390470.000,390470.000,7
115,20190816_foci_10ugml_20min_03.TIF:0007-0142-0172:7,32,6623.156,3698,12549,172.268,142.332,18.850,211941.000,211941.000,7
116,20190816_foci_10ugml_20min_03.TIF:0007-0165-0150:7,32,6317.844,4430,9493,150.105,165.098,18.850,202171.000,202171.000,7
117,20190816_foci_10ugml_20min_03.TIF:0008-0161-0150:8,32,7798.406,5035,15061,150.154,161.128,18.850,249549.000,249549.000,8
118,20190816_foci_10ugml_20min_03.TIF:0008-0151-0157:8,32,6791.562,4390,12077,157.021,151.242,18.850,217330.000,217330.000,8
119,20190816_foci_10ugml_20min_03.TIF:0008-0151-0152:8,32,7292.750,5507,11532,151.949,150.970,18.850,233368.000,233368.000,8
120,20190816_foci_10ugml_20min_03.TIF:0008-0144-0134:8,32,5500.469,3632,8938,134.182,144.068,18.850,176015.000,176015.000,8
121,20190816_foci_10ugml_20min_03.TIF:0009-0158-0143:9,32,8877.625,4519,17209,143.259,158.249,18.850,284084.000,284084.000,9
122,20190816_foci_10ugml_20min_03.TIF:0009-0153-0154:9,32,8850.375,5342,16064,153.903,153.127,18.850,283212.000,283212.000,9
123,20190816_foci_10ugml_20min_03.TIF:0009-0160-0152:9,32,7411.094,4687,12614,151.935,160.172,18.850,237155.000,237155.000,9
124,20190816_foci_10ugml_20min_03.TIF:0009-0143-0150:9,32,5914.438,3865,9176,150.021,143.046,18.850,189262.000,189262.000,9
125,20190816_foci_10ugml_20min_03.TIF:0010-0145-0146:10,32,6894.531,4199,13946,146.203,145.020,18.850,220625.000,220625.000,10
126,20190816_foci_10ugml_20min_03.TIF:0005-0196-0318:5,32,5943.156,3927,9634,318.153,195.991,18.850,190181.000,190181.000,5
127,20190816_foci_10ugml_20min_03.TIF:0006-0201-0291:6,32,6225.594,4348,11871,291.199,201.164,18.850,199219.000,199219.000,6
128,20190816_foci_10ugml_20min_03.TIF:0006-0194-0281:6,32,6297.344,4350,9780,281.106,193.897,18.850,201515.000,201515.000,6
129,20190816_foci_10ugml_20min_03.TIF:0007-0183-0287:7,32,6404.344,4228,12674,287.050,183.095,18.850,204939.000,204939.000,7
130,20190816_foci_10ugml_20min_03.TIF:0007-0189-0304:7,32,6598.781,4765,11919,304.022,189.148,18.850,211161.000,211161.000,7
131,20190816_foci_10ugml_20min_03.TIF:0009-0193-0298:9,32,6216.281,4320,10339,298.060,193.082,18.850,198921.000,198921.000,9
132,20190816_foci_10ugml_20min_03.TIF:0009-0202-0309:9,32,5485.406,3843,8849,308.956,202.038,18.850,175533.000,175533.000,9
133,20190816_foci_10ugml_20min_03.TIF:0010-0204-0295:10,32,7611.250,4607,11905,294.905,203.958,18.850,243560.000,243560.000,10
134,20190816_foci_10ugml_20min_03.TIF:0004-0238-0142:4,32,6079.906,4036,9585,142.032,238.196,18.850,194557.000,194557.000,4
135,20190816_foci_10ugml_20min_03.TIF:0005-0231-0131:5,32,6910.094,4040,14224,131.139,231.040,18.850,221123.000,221123.000,5
136,20190816_foci_10ugml_20min_03.TIF:0006-0235-0142:6,32,9334.688,5154,13866,142.162,234.979,18.850,298710.000,298710.000,6
137,20190816_foci_10ugml_20min_03.TIF:0006-0205-0126:6,32,7215.062,4239,13244,125.880,205.273,18.850,230882.000,230882.000,6
138,20190816_foci_10ugml_20min_03.TIF:0006-0215-0132:6,32,6020.781,4005,12375,132.109,215.153,18.850,192665.000,192665.000,6
139,20190816_foci_10ugml_20min_03.TIF:0006-0248-0134:6,32,5828.219,3444,9575,134.201,248.258,18.850,186503.000,186503.000,6
140,20190816_foci_10ugml_20min_03.TIF:0007-0249-0119:7,32,7464.312,4112,12163,119.143,249.314,18.850,238858.000,238858.000,7
141,20190816_foci_10ugml_20min_03.TIF:0007-0205-0127:7,32,6823.125,3683,11122,127.054,205.393,18.850,218340.000,218340.000,7
142,20190816_foci_10ugml_20min_03.TIF:0007-0207-0119:7,32,6263.031,4300,10312,119.192,207.219,18.850,200417.000,200417.000,7
143,20190816_foci_10ugml_20min_03.TIF:0007-0249-0136:7,32,5859.344,3830,9825,136.064,249.218,18.850,187499.000,187499.000,7
144,20190816_foci_10ugml_20min_03.TIF:0007-0206-0133:7,32,5280.094,3754,9151,132.994,206.084,18.850,168963.000,168963.000,7
145,20190816_foci_10ugml_20min_03.TIF:0007-0219-0124:7,32,5088.844,3701,8720,123.953,219.088,18.850,162843.000,162843.000,7
146,20190816_foci_10ugml_20min_03.TIF:0008-0250-0119:8,32,6717.062,4198,10697,119.156,250.116,18.850,214946.000,214946.000,8
147,20190816_foci_10ugml_20min_03.TIF:0009-0241-0111:9,32,6905.500,3851,12479,111.167,241.043,18.850,220976.000,220976.000,9
148,20190816_foci_10ugml_20min_03.TIF:0009-0232-0114:9,32,6770.344,3807,11505,114.287,232.156,18.850,216651.000,216651.000,9
149,20190816_foci_10ugml_20min_03.TIF:0010-0227-0138:10,32,5285.562,3537,8278,138.199,227.213,18.850,169138.000,169138.000,10
150,20190816_foci_10ugml_20min_03.TIF:0003-0275-0169:3,32,7061.844,4637,10553,169.119,275.023,18.850,225979.000,225979.000,3
151,20190816_foci_10ugml_20min_03.TIF:0003-0264-0166:3,32,7323.656,4286,11861,166.301,264.229,18.850,234357.000,234357.000,3
152,20190816_foci_10ugml_20min_03.TIF:0004-0266-0167:4,32,6931.594,3990,10014,167.222,265.887,18.850,221811.000,221811.000,4
153,20190816_foci_10ugml_20min_03.TIF:0004-0256-0163:4,32,5808.406,3767,9174,163.212,256.086,18.850,185869.000,185869.000,4
154,20190816_foci_10ugml_20min_03.TIF:0004-0280-0168:4,32,6591.312,4060,9696,168.254,280.080,18.850,210922.000,210922.000,4
155,20190816_foci_10ugml_20min_03.TIF:0005-0286-0173:5,32,7717.094,4830,12334,173.224,286.018,18.850,246947.000,246947.000,5
156,20190816_foci_10ugml_20min_03.TIF:0006-0275-0175:6,32,6278.156,3985,11721,175.078,275.148,18.850,200901.000,200901.000,6
157,20190816_foci_10ugml_20min_03.TIF:0007-0255-0169:7,32,7583.750,4169,14835,169.067,255.265,18.850,242680.000,242680.000,7
158,20190816_foci_10ugml_20min_03.TIF:0007-0245-0170:7,32,6056.562,3509,10000,170.067,245.327,18.850,193810.000,193810.000,7
159,20190816_foci_10ugml_20min_03.TIF:0007-0276-0165:7,32,5506.312,4107,8548,165.113,276.127,18.850,176202.000,176202.000,7
160,20190816_foci_10ugml_20min_03.TIF:0008-0258-0182:8,32,9411.125,4139,18004,182.343,258.211,18.850,301156.000,301156.000,8
161,20190816_foci_10ugml_20min_03.TIF:0008-0278-0181:8,32,7483.625,4418,14700,180.959,278.212,18.850,239476.000,239476.000,8
162,20190816_foci_10ugml_20min_03.TIF:0008-0274-0175:8,32,7318.312,3906,12215,174.905,274.067,18.850,234186.000,234186.000,8
163,20190816_foci_10ugml_20min_03.TIF:0008-0261-0165:8,32,6724.125,4738,10433,165.071,261.078,18.850,215172.000,215172.000,8
164,20190816_foci_10ugml_20min_03.TIF:0009-0275-0165:9,32,7788.875,4107,15144,165.129,274.937,18.850,249244.000,249244.000,9
165,20190816_foci_10ugml_20min_03.TIF:0009-0281-0176:9,32,7201.781,5164,11834,176.135,281.098,18.850,230457.000,230457.000,9
166,20190816_foci_10ugml_20min_03.TIF:0009-0260-0204:9,32,7367.344,4978,11316,204.125,260.044,18.850,235755.000,235755.000,9
167,20190816_foci_10ugml_20min_03.TIF:0009-0261-0165:9,32,6250.812,3906,11025,165.184,261.142,18.850,200026.000,200026.000,9
168,20190816_foci_10ugml_20min_03.TIF:0009-0253-0178:9,32,5862.281,4120,10524,178.079,252.992,18.850,187593.000,187593.000,9
169,20190816_foci_10ugml_20min_03.TIF:0009-0271-0173:9,32,6278.750,4238,10968,173.013,271.140,18.850,200920.000,200920.000,9
170,20190816_foci_10ugml_20min_03.TIF:0010-0270-0186:10,32,10785.344,5172,17738,186.158,270.148,18.850,345131.000,345131.000,10
171,20190816_foci_10ugml_20min_03.TIF:0010-0270-0165:10,32,8260.281,4114,17547,165.302,270.164,18.850,264329.000,264329.000,10
172,20190816_foci_10ugml_20min_03.TIF:0010-0272-0173:10,32,6772.781,4038,12204,173.241,272.167,18.850,216729.000,216729.000,10
173,20190816_foci_10ugml_20min_03.TIF:0010-0263-0194:10,32,7741.531,4781,12163,193.980,263.233,18.850,247729.000,247729.000,10
174,20190816_foci_10ugml_20min_03.TIF:0011-0266-0165:11,32,5653.438,3440,10579,165.099,266.233,18.850,180910.000,180910.000,11
175,20190816_foci_10ugml_20min_03.TIF:0011-0268-0177:11,32,5905.188,4364,10606,176.928,268.002,18.850,188966.000,188966.000,11
176,20190816_foci_10ugml_20min_03.TIF:0011-0274-0176:11,32,6823.188,4549,10721,176.069,273.927,18.850,218342.000,218342.000,11
177,20190816_foci_10ugml_20min_03.TIF:0006-0290-0440:6,32,5995.938,3844,10812,440.191,290.140,18.850,191870.000,191870.000,6
178,20190816_foci_10ugml_20min_03.TIF:0007-0292-0438:7,32,5247.938,4066,8715,438.094,291.990,18.850,167934.000,167934.000,7
179,20190816_foci_10ugml_20min_03.TIF:0010-0281-0439:10,32,5009.688,3642,8483,439.102,281.109,18.850,160310.000,160310.000,10
180,20190816_foci_10ugml_20min_03.TIF:0011-0295-0441:11,32,5366.750,3655,10558,441.052,295.220,18.850,171736.000,171736.000,11
181,20190816_foci_10ugml_20min_03.TIF:0012-0290-0448:12,32,5118.156,3393,9285,448.115,290.175,18.850,163781.000,163781.000,12
182,20190816_foci_10ugml_20min_03.TIF:0007-0281-0281:7,32,9676.281,4301,16956,281.180,281.353,18.850,309641.000,309641.000,7
183,20190816_foci_10ugml_20min_03.TIF:0007-0273-0268:7,32,6431.219,4218,10098,268.046,273.044,18.850,205799.000,205799.000,7
184,20190816_foci_10ugml_20min_03.TIF:0007-0281-0270:7,32,5975.375,3849,10329,270.153,281.083,18.850,191212.000,191212.000,7
185,20190816_foci_10ugml_20min_03.TIF:0007-0287-0261:7,32,6102.656,4480,8694,260.941,287.070,18.850,195285.000,195285.000,7
186,20190816_foci_10ugml_20min_03.TIF:0008-0292-0259:8,32,8213.594,4352,14455,259.119,291.873,18.850,262835.000,262835.000,8
187,20190816_foci_10ugml_20min_03.TIF:0008-0283-0284:8,32,7786.469,4494,13264,284.256,283.047,18.850,249167.000,249167.000,8
188,20190816_foci_10ugml_20min_03.TIF:0008-0292-0271:8,32,8868.844,5675,14124,271.070,292.094,18.850,283803.000,283803.000,8
189,20190816_foci_10ugml_20min_03.TIF:0008-0295-0262:8,32,7877.844,4445,13411,262.054,295.103,18.850,252091.000,252091.000,8
190,20190816_foci_10ugml_20min_03.TIF:0008-0286-0258:8,32,8115.906,4371,13880,258.166,286.149,18.850,259709.000,259709.000,8
191,20190816_foci_10ugml_20min_03.TIF:0008-0282-0259:8,32,6858.625,3984,10829,259.027,282.155,18.850,219476.000,219476.000,8
192,20190816_foci_10ugml_20min_03.TIF:0008-0276-0263:8,32,5607.750,4022,8796,263.183,276.040,18.850,179448.000,179448.000,8
193,20190816_foci_10ugml_20min_03.TIF:0009-0287-0265:9,32,7163.094,3991,11772,265.228,287.094,18.850,229219.000,229219.000,9
194,20190816_foci_10ugml_20min_03.TIF:0009-0282-0288:9,32,6296.188,4208,10945,288.257,282.092,18.850,201478.000,201478.000,9
195,20190816_foci_10ugml_20min_03.TIF:0009-0295-0261:9,32,5755.094,4306,9701,261.035,295.004,18.850,184163.000,184163.000,9
