 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
32,20190816_foci_10ugml_20min_02.TIF:0007-0075-0188:7,32,6923.906,4236,13020,188.128,75.112,18.850,221565,221565,7
33,20190816_foci_10ugml_20min_02.TIF:0007-0095-0187:7,32,5769.625,3799,8485,187.205,94.999,18.850,184628,184628,7
34,20190816_foci_10ugml_20min_02.TIF:0008-0072-0196:8,32,9473.094,4459,19307,196.332,72.283,18.850,303139,303139,8
35,20190816_foci_10ugml_20min_02.TIF:0008-0058-0183:8,32,7889.875,3632,18583,183.248,58.264,18.850,252476,252476,8
36,20190816_foci_10ugml_20min_02.TIF:0008-0077-0194:8,32,7736.094,4562,13323,194.221,76.936,18.850,247555,247555,8
37,20190816_foci_10ugml_20min_02.TIF:0008-0067-0192:8,32,5306.344,4098,8589,192.085,67.122,18.850,169803,169803,8
38,20190816_foci_10ugml_20min_02.TIF:0008-0066-0187:8,32,5132.125,3850,8943,187.074,66.055,18.850,164228,164228,8
39,20190816_foci_10ugml_20min_02.TIF:0009-0072-0196:9,32,6528.906,4110,11711,196.175,72.247,18.850,208925,208925,9
40,20190816_foci_10ugml_20min_02.TIF:0009-0063-0205:9,32,6344.656,3819,9089,205.018,63.226,18.850,203029,203029,9
41,20190816_foci_10ugml_20min_02.TIF:0010-0070-0198:10,32,7015.156,4981,10023,198.187,69.927,18.850,224485,224485,10
42,20190816_foci_10ugml_20min_02.TIF:0011-0069-0199:11,32,8158.094,4707,12038,199.151,69.169,18.850,261059,261059,11
43,20190816_foci_10ugml_20min_02.TIF:0008-0084-0243:8,32,10041.281,6021,14137,243.196,84.171,18.850,321321,321321,8
44,20190816_foci_10ugml_20min_02.TIF:0009-0084-0242:9,32,9004.031,4176,12069,242.242,84.262,18.850,288129,288129,9
45,20190816_foci_10ugml_20min_02.TIF:0010-0088-0249:10,32,7601.875,5115,10263,248.895,88.103,18.850,243260,243260,10
46,20190816_foci_10ugml_20min_02.TIF:0006-0081-0365:6,32,8057.250,6102,10262,364.968,81.032,18.850,257832,257832,6
47,20190816_foci_10ugml_20min_02.TIF:0006-0104-0377:6,32,5736.312,3890,9274,377.103,104.039,18.850,183562,183562,6
48,20190816_foci_10ugml_20min_02.TIF:0007-0082-0366:7,32,6834.312,4665,9193,365.984,82.088,18.850,218698,218698,7
49,20190816_foci_10ugml_20min_02.TIF:0008-0115-0366:8,32,6678.219,3927,9607,366.063,115.265,18.850,213703,213703,8
50,20190816_foci_10ugml_20min_02.TIF:0008-0083-0303:8,32,5573.750,3653,11950,303.213,83.170,18.850,178360,178360,8
51,20190816_foci_10ugml_20min_02.TIF:0008-0086-0294:8,32,5092.469,3443,9691,294.147,86.147,18.850,162959,162959,8
52,20190816_foci_10ugml_20min_02.TIF:0009-0090-0308:9,32,6780.719,4159,13843,308.150,90.054,18.850,216983,216983,9
53,20190816_foci_10ugml_20min_02.TIF:0010-0087-0318:10,32,6570.125,3707,13275,318.241,87.287,18.850,210244,210244,10
54,20190816_foci_10ugml_20min_02.TIF:0010-0093-0322:10,32,5222.656,3878,8853,322.124,93.067,18.850,167125,167125,10
55,20190816_foci_10ugml_20min_02.TIF:0011-0107-0305:11,32,7705.719,4279,14126,305.143,107.133,18.850,246583,246583,11
56,20190816_foci_10ugml_20min_02.TIF:0012-0092-0309:12,32,5382.375,3901,9651,309.087,92.030,18.850,172236,172236,12
57,20190816_foci_10ugml_20min_02.TIF:0013-0085-0314:13,32,6068.250,3377,10343,314.262,84.940,18.850,194184,194184,13
58,20190816_foci_10ugml_20min_02.TIF:0013-0103-0317:13,32,5233.281,3952,8065,317.089,103.039,18.850,167465,167465,13
59,20190816_foci_10ugml_20min_02.TIF:0004-0140-0379:4,32,6622.188,4654,8578,379.032,139.976,18.850,211910,211910,4
60,20190816_foci_10ugml_20min_02.TIF:0006-0144-0395:6,32,4578.375,3297,9373,395.015,144.156,18.850,146508,146508,6
61,20190816_foci_10ugml_20min_02.TIF:0006-0130-0393:6,32,5439.312,3332,8421,393.081,130.151,18.850,174058,174058,6
62,20190816_foci_10ugml_20min_02.TIF:0007-0145-0403:7,32,4846.844,3403,9335,403.075,145.001,18.850,155099,155099,7
63,20190816_foci_10ugml_20min_02.TIF:0009-0149-0401:9,32,6222.500,3799,9171,401.009,148.832,18.850,199120,199120,9
64,20190816_foci_10ugml_20min_02.TIF:0010-0136-0406:10,32,5296.344,3569,8174,406.207,136.134,18.850,169483,169483,10
65,20190816_foci_10ugml_20min_02.TIF:0005-0166-0158:5,32,6453.188,3834,13409,158.261,166.113,18.850,206502,206502,5
66,20190816_foci_10ugml_20min_02.TIF:0006-0158-0161:6,32,7812.594,3815,16081,161.363,158.058,18.850,250003,250003,6
67,20190816_foci_10ugml_20min_02.TIF:0006-0173-0164:6,32,6463.156,4247,11705,164.220,173.044,18.850,206821,206821,6
68,20190816_foci_10ugml_20min_02.TIF:0006-0171-0153:6,32,5892.656,3997,10640,153.188,171.089,18.850,188565,188565,6
69,20190816_foci_10ugml_20min_02.TIF:0007-0164-0164:7,32,5564.938,4044,10315,164.061,164.026,18.850,178078,178078,7
70,20190816_foci_10ugml_20min_02.TIF:0007-0155-0180:7,32,6819.938,3988,10587,180.118,155.090,18.850,218238,218238,7
71,20190816_foci_10ugml_20min_02.TIF:0007-0154-0174:7,32,5642.188,3844,9024,173.968,153.989,18.850,180550,180550,7
72,20190816_foci_10ugml_20min_02.TIF:0007-0175-0157:7,32,5494.406,4113,8675,157.119,175.054,18.850,175821,175821,7
73,20190816_foci_10ugml_20min_02.TIF:0008-0176-0166:8,32,10140.469,4479,22858,165.943,176.369,18.850,324495,324495,8
74,20190816_foci_10ugml_20min_02.TIF:0008-0160-0170:8,32,9253.031,4361,21549,170.353,160.096,18.850,296097,296097,8
75,20190816_foci_10ugml_20min_02.TIF:0008-0163-0181:8,32,6667.062,3962,13469,181.040,163.025,18.850,213346,213346,8
76,20190816_foci_10ugml_20min_02.TIF:0008-0175-0160:8,32,7331.531,4051,13287,160.318,175.051,18.850,234609,234609,8
77,20190816_foci_10ugml_20min_02.TIF:0008-0148-0171:8,32,6854.312,4138,12326,170.996,148.294,18.850,219338,219338,8
78,20190816_foci_10ugml_20min_02.TIF:0009-0161-0170:9,32,8033.250,3977,14230,170.127,161.190,18.850,257064,257064,9
79,20190816_foci_10ugml_20min_02.TIF:0009-0174-0170:9,32,6268.000,4211,12510,169.982,174.040,18.850,200576,200576,9
80,20190816_foci_10ugml_20min_02.TIF:0009-0161-0184:9,32,5005.406,3618,8417,183.971,161.093,18.850,160173,160173,9
81,20190816_foci_10ugml_20min_02.TIF:0010-0168-0175:10,32,8327.219,4840,15592,174.897,168.233,18.850,266471,266471,10
82,20190816_foci_10ugml_20min_02.TIF:0010-0168-0163:10,32,6449.719,4258,10968,163.069,168.147,18.850,206391,206391,10
83,20190816_foci_10ugml_20min_02.TIF:0010-0146-0180:10,32,6009.000,4133,8555,179.978,145.957,18.850,192288,192288,10
84,20190816_foci_10ugml_20min_02.TIF:0011-0165-0173:11,32,6480.438,3948,12095,173.112,165.191,18.850,207374,207374,11
85,20190816_foci_10ugml_20min_02.TIF:0012-0152-0167:12,32,6608.250,4106,9950,167.134,152.098,18.850,211464,211464,12
86,20190816_foci_10ugml_20min_02.TIF:0003-0169-0467:3,32,8261.938,4645,11246,467.216,168.993,18.850,264382,264382,3
87,20190816_foci_10ugml_20min_02.TIF:0003-0180-0469:3,32,9448.562,7238,11790,469.048,179.909,18.850,302354,302354,3
88,20190816_foci_10ugml_20min_02.TIF:0004-0163-0466:4,32,5667.781,3202,8699,466.162,163.368,18.850,181369,181369,4
89,20190816_foci_10ugml_20min_02.TIF:0005-0176-0469:5,32,5110.531,3866,8384,469.056,176.077,18.850,163537,163537,5
90,20190816_foci_10ugml_20min_02.TIF:0008-0186-0476:8,32,5268.688,3657,9893,476.088,186.055,18.850,168598,168598,8
91,20190816_foci_10ugml_20min_02.TIF:0003-0196-0289:3,32,6251.250,3947,9395,288.995,196.271,18.850,200040,200040,3
92,20190816_foci_10ugml_20min_02.TIF:0004-0197-0278:4,32,5848.688,3573,9016,278.048,197.152,18.850,187158,187158,4
93,20190816_foci_10ugml_20min_02.TIF:0005-0199-0291:5,32,7413.125,3977,15022,291.168,199.241,18.850,237220,237220,5
94,20190816_foci_10ugml_20min_02.TIF:0005-0203-0290:5,32,6799.250,4389,12090,290.160,202.833,18.850,217576,217576,5
95,20190816_foci_10ugml_20min_02.TIF:0005-0184-0298:5,32,5777.750,4257,9777,298.137,184.090,18.850,184888,184888,5
96,20190816_foci_10ugml_20min_02.TIF:0005-0178-0280:5,32,5685.938,4059,8946,280.086,178.180,18.850,181950,181950,5
97,20190816_foci_10ugml_20min_02.TIF:0005-0201-0274:5,32,6464.688,4338,8851,274.086,201.007,18.850,206870,206870,5
98,20190816_foci_10ugml_20min_02.TIF:0006-0195-0295:6,32,7646.500,3897,15014,295.288,195.101,18.850,244688,244688,6
99,20190816_foci_10ugml_20min_02.TIF:0007-0194-0295:7,32,5391.312,3427,13702,295.120,194.205,18.850,172522,172522,7
100,20190816_foci_10ugml_20min_02.TIF:0007-0199-0279:7,32,6151.031,3930,13164,279.023,198.980,18.850,196833,196833,7
101,20190816_foci_10ugml_20min_02.TIF:0007-0178-0279:7,32,7340.812,3857,12037,279.026,178.209,18.850,234906,234906,7
102,20190816_foci_10ugml_20min_02.TIF:0007-0204-0282:7,32,6673.875,4548,10746,282.130,204.264,18.850,213564,213564,7
103,20190816_foci_10ugml_20min_02.TIF:0007-0206-0307:7,32,5749.594,3666,8326,307.113,206.238,18.850,183987,183987,7
104,20190816_foci_10ugml_20min_02.TIF:0007-0190-0272:7,32,5995.344,3738,8531,272.236,190.038,18.850,191851,191851,7
105,20190816_foci_10ugml_20min_02.TIF:0008-0193-0305:8,32,11079.188,5979,23152,305.068,193.050,18.850,354534,354534,8
106,20190816_foci_10ugml_20min_02.TIF:0008-0208-0282:8,32,9589.562,3886,21877,282.356,208.159,18.850,306866,306866,8
107,20190816_foci_10ugml_20min_02.TIF:0008-0192-0283:8,32,6043.500,3422,13337,283.232,192.279,18.850,193392,193392,8
108,20190816_foci_10ugml_20min_02.TIF:0008-0206-0308:8,32,6674.938,3931,9695,308.035,206.234,18.850,213598,213598,8
109,20190816_foci_10ugml_20min_02.TIF:0009-0191-0305:9,32,13903.531,3755,28029,305.216,191.665,18.850,444913,444913,9
110,20190816_foci_10ugml_20min_02.TIF:0009-0197-0290:9,32,6505.000,3307,11898,289.947,197.241,18.850,208160,208160,9
111,20190816_foci_10ugml_20min_02.TIF:0009-0201-0280:9,32,6335.406,3886,11013,280.173,200.992,18.850,202733,202733,9
112,20190816_foci_10ugml_20min_02.TIF:0009-0209-0304:9,32,5574.469,3630,8169,304.244,209.140,18.850,178383,178383,9
113,20190816_foci_10ugml_20min_02.TIF:0009-0208-0286:9,32,6265.312,4492,9251,285.940,208.036,18.850,200490,200490,9
114,20190816_foci_10ugml_20min_02.TIF:0010-0195-0290:10,32,6870.375,3769,14103,290.197,195.265,18.850,219852,219852,10
115,20190816_foci_10ugml_20min_02.TIF:0011-0188-0282:11,32,5118.750,3521,8877,282.169,188.223,18.850,163800,163800,11
116,20190816_foci_10ugml_20min_02.TIF:0012-0182-0299:12,32,5220.344,3315,10759,299.058,182.220,18.850,167051,167051,12
117,20190816_foci_10ugml_20min_02.TIF:0005-0196-0404:5,32,6502.031,4464,10315,403.989,196.102,18.850,208065,208065,5
118,20190816_foci_10ugml_20min_02.TIF:0006-0211-0403:6,32,11604.438,5153,22863,402.849,210.958,18.850,371342,371342,6
119,20190816_foci_10ugml_20min_02.TIF:0006-0189-0411:6,32,7574.406,4541,16122,411.211,188.974,18.850,242381,242381,6
120,20190816_foci_10ugml_20min_02.TIF:0006-0202-0413:6,32,5865.875,4048,11317,413.075,201.998,18.850,187708,187708,6
121,20190816_foci_10ugml_20min_02.TIF:0006-0212-0386:6,32,6011.219,3886,11071,386.291,212.158,18.850,192359,192359,6
122,20190816_foci_10ugml_20min_02.TIF:0007-0187-0404:7,32,8934.344,4256,18210,404.203,187.190,18.850,285899,285899,7
123,20190816_foci_10ugml_20min_02.TIF:0007-0186-0410:7,32,7441.531,4297,16374,410.037,186.380,18.850,238129,238129,7
124,20190816_foci_10ugml_20min_02.TIF:0007-0210-0403:7,32,7076.656,4048,11846,403.168,210.126,18.850,226453,226453,7
125,20190816_foci_10ugml_20min_02.TIF:0007-0200-0392:7,32,6099.094,4249,8828,392.123,200.174,18.850,195171,195171,7
126,20190816_foci_10ugml_20min_02.TIF:0008-0190-0391:8,32,8816.250,4522,16050,391.251,190.231,18.850,282120,282120,8
127,20190816_foci_10ugml_20min_02.TIF:0008-0187-0420:8,32,6772.250,3528,15526,420.066,187.039,18.850,216712,216712,8
128,20190816_foci_10ugml_20min_02.TIF:0008-0199-0390:8,32,6314.625,3760,11816,390.318,199.215,18.850,202068,202068,8
129,20190816_foci_10ugml_20min_02.TIF:0008-0199-0412:8,32,5563.625,3968,10289,412.101,199.122,18.850,178036,178036,8
130,20190816_foci_10ugml_20min_02.TIF:0008-0183-0410:8,32,5874.344,4161,9075,410.223,183.106,18.850,187979,187979,8
131,20190816_foci_10ugml_20min_02.TIF:0008-0212-0407:8,32,5717.469,3979,8548,407.060,211.976,18.850,182959,182959,8
132,20190816_foci_10ugml_20min_02.TIF:0009-0190-0390:9,32,7009.031,4016,11075,390.187,190.225,18.850,224289,224289,9
133,20190816_foci_10ugml_20min_02.TIF:0010-0193-0413:10,32,7785.062,4369,14575,413.050,192.854,18.850,249122,249122,10
134,20190816_foci_10ugml_20min_02.TIF:0010-0197-0423:10,32,5477.562,3642,10004,423.008,197.114,18.850,175282,175282,10
135,20190816_foci_10ugml_20min_02.TIF:0010-0210-0405:10,32,5485.188,3806,9625,405.035,210.164,18.850,175526,175526,10
136,20190816_foci_10ugml_20min_02.TIF:0012-0202-0414:12,32,5778.938,3541,11421,414.043,202.141,18.850,184926,184926,12
137,20190816_foci_10ugml_20min_02.TIF:0005-0251-0235:5,32,5899.438,3731,10381,235.100,251.145,18.850,188782,188782,5
138,20190816_foci_10ugml_20min_02.TIF:0007-0250-0226:7,32,7302.094,3851,13225,226.088,250.106,18.850,233667,233667,7
139,20190816_foci_10ugml_20min_02.TIF:0007-0252-0215:7,32,7164.375,3755,13069,215.343,252.193,18.850,229260,229260,7
140,20190816_foci_10ugml_20min_02.TIF:0007-0254-0228:7,32,6273.344,4106,10092,228.028,253.904,18.850,200747,200747,7
141,20190816_foci_10ugml_20min_02.TIF:0008-0256-0225:8,32,8251.344,4579,16209,225.181,256.254,18.850,264043,264043,8
142,20190816_foci_10ugml_20min_02.TIF:0008-0254-0213:8,32,6622.625,3822,11667,213.259,254.168,18.850,211924,211924,8
143,20190816_foci_10ugml_20min_02.TIF:0008-0258-0213:8,32,6595.062,3662,10398,213.193,257.912,18.850,211042,211042,8
144,20190816_foci_10ugml_20min_02.TIF:0008-0252-0234:8,32,5440.094,4075,8605,234.095,252.127,18.850,174083,174083,8
145,20190816_foci_10ugml_20min_02.TIF:0008-0249-0221:8,32,5405.312,3738,8814,221.070,249.167,18.850,172970,172970,8
146,20190816_foci_10ugml_20min_02.TIF:0008-0242-0236:8,32,6433.219,4803,9097,235.991,242.098,18.850,205863,205863,8
147,20190816_foci_10ugml_20min_02.TIF:0009-0266-0229:9,32,6381.938,3859,10991,229.150,266.253,18.850,204222,204222,9
148,20190816_foci_10ugml_20min_02.TIF:0009-0258-0219:9,32,7094.719,5171,10852,219.091,258.037,18.850,227031,227031,9
149,20190816_foci_10ugml_20min_02.TIF:0009-0266-0217:9,32,6490.438,3936,11188,217.251,266.061,18.850,207694,207694,9
150,20190816_foci_10ugml_20min_02.TIF:0010-0267-0218:10,32,6564.688,3995,13795,218.220,267.100,18.850,210070,210070,10
151,20190816_foci_10ugml_20min_02.TIF:0010-0258-0219:10,32,7175.906,4376,12123,219.277,258.145,18.850,229629,229629,10
152,20190816_foci_10ugml_20min_02.TIF:0003-0259-0293:3,32,6226.562,4032,8932,293.144,259.033,18.850,199250,199250,3
153,20190816_foci_10ugml_20min_02.TIF:0007-0266-0322:7,32,6941.406,4490,9984,322.100,266.025,18.850,222125,222125,7
154,20190816_foci_10ugml_20min_02.TIF:0008-0260-0304:8,32,5881.281,3683,9430,304.046,259.893,18.850,188201,188201,8
155,20190816_foci_10ugml_20min_02.TIF:0010-0261-0300:10,32,5190.250,3660,8685,299.987,261.225,18.850,166088,166088,10
156,20190816_foci_10ugml_20min_02.TIF:0004-0279-0055:4,32,8086.781,4234,18038,55.086,279.215,18.850,258777,258777,4
157,20190816_foci_10ugml_20min_02.TIF:0004-0283-0070:4,32,6670.594,4570,12132,70.184,283.049,18.850,213459,213459,4
158,20190816_foci_10ugml_20min_02.TIF:0004-0294-0063:4,32,6145.156,4088,11539,63.097,294.059,18.850,196645,196645,4
159,20190816_foci_10ugml_20min_02.TIF:0005-0293-0054:5,32,6534.938,4165,12189,54.187,292.952,18.850,209118,209118,5
160,20190816_foci_10ugml_20min_02.TIF:0005-0287-0059:5,32,5366.438,4111,10013,59.053,287.163,18.850,171726,171726,5
161,20190816_foci_10ugml_20min_02.TIF:0006-0291-0076:6,32,5622.031,3615,10673,76.043,291.083,18.850,179905,179905,6
162,20190816_foci_10ugml_20min_02.TIF:0006-0284-0068:6,32,5959.750,4033,9754,68.065,283.952,18.850,190712,190712,6
163,20190816_foci_10ugml_20min_02.TIF:0007-0301-0060:7,32,5177.125,3586,10291,60.192,301.055,18.850,165668,165668,7
164,20190816_foci_10ugml_20min_02.TIF:0007-0284-0051:7,32,5652.156,4373,8744,51.052,284.085,18.850,180869,180869,7
165,20190816_foci_10ugml_20min_02.TIF:0008-0298-0069:8,32,6509.562,3843,11250,69.158,298.001,18.850,208306,208306,8
166,20190816_foci_10ugml_20min_02.TIF:0008-0294-0060:8,32,5833.500,4410,9154,60.067,294.039,18.850,186672,186672,8
167,20190816_foci_10ugml_20min_02.TIF:0004-0331-0193:4,32,6789.062,3904,14223,193.061,331.228,18.850,217250,217250,4
168,20190816_foci_10ugml_20min_02.TIF:0004-0329-0198:4,32,6495.844,4151,13443,198.039,329.255,18.850,207867,207867,4
169,20190816_foci_10ugml_20min_02.TIF:0004-0340-0202:4,32,5956.281,3722,10759,202.116,340.256,18.850,190601,190601,4
170,20190816_foci_10ugml_20min_02.TIF:0004-0343-0197:4,32,5630.812,3664,9560,197.223,343.011,18.850,180186,180186,4
171,20190816_foci_10ugml_20min_02.TIF:0004-0328-0206:4,32,5404.094,3718,8373,205.959,328.093,18.850,172931,172931,4
172,20190816_foci_10ugml_20min_02.TIF:0005-0339-0205:5,32,6572.094,4317,9900,205.210,339.117,18.850,210307,210307,5
173,20190816_foci_10ugml_20min_02.TIF:0005-0334-0190:5,32,5173.719,3476,8924,190.156,333.962,18.850,165559,165559,5
174,20190816_foci_10ugml_20min_02.TIF:0006-0342-0207:6,32,7272.125,4190,13065,206.975,342.030,18.850,232708,232708,6
175,20190816_foci_10ugml_20min_02.TIF:0006-0322-0205:6,32,5672.719,3693,10549,205.156,322.139,18.850,181527,181527,6
176,20190816_foci_10ugml_20min_02.TIF:0006-0336-0196:6,32,5594.781,3942,10152,196.121,336.115,18.850,179033,179033,6
177,20190816_foci_10ugml_20min_02.TIF:0007-0331-0204:7,32,6353.281,3950,11094,204.074,331.225,18.850,203305,203305,7
178,20190816_foci_10ugml_20min_02.TIF:0009-0329-0190:9,32,10703.719,3981,19073,190.457,329.158,18.850,342519,342519,9
179,20190816_foci_10ugml_20min_02.TIF:0010-0351-0201:10,32,6370.781,4153,9988,201.205,351.107,18.850,203865,203865,10
180,20190816_foci_10ugml_20min_02.TIF:0010-0330-0192:10,32,6624.062,4161,9699,192.101,330.046,18.850,211970,211970,10
181,20190816_foci_10ugml_20min_02.TIF:0007-0397-0126:7,32,6015.125,3150,11867,126.355,397.138,18.850,192484,192484,7
182,20190816_foci_10ugml_20min_02.TIF:0007-0368-0103:7,32,7179.438,4817,9689,103.042,368.061,18.850,229742,229742,7
183,20190816_foci_10ugml_20min_02.TIF:0007-0386-0095:7,32,6628.938,4267,9474,94.953,386.166,18.850,212126,212126,7
184,20190816_foci_10ugml_20min_02.TIF:0009-0365-0112:9,32,7342.094,4088,11255,112.112,365.293,18.850,234947,234947,9
185,20190816_foci_10ugml_20min_02.TIF:0010-0368-0107:10,32,9714.531,5786,14807,107.158,368.170,18.850,310865,310865,10
186,20190816_foci_10ugml_20min_02.TIF:0011-0371-0104:11,32,6451.812,4303,8755,104.074,371.072,18.850,206458,206458,11
187,20190816_foci_10ugml_20min_02.TIF:0005-0399-0190:5,32,9102.906,4641,21281,190.233,398.994,18.850,291293,291293,5
188,20190816_foci_10ugml_20min_02.TIF:0005-0393-0187:5,32,7437.719,4187,15159,187.160,393.075,18.850,238007,238007,5
189,20190816_foci_10ugml_20min_02.TIF:0005-0406-0184:5,32,6533.406,3756,13772,183.984,406.017,18.850,209069,209069,5
190,20190816_foci_10ugml_20min_02.TIF:0006-0404-0186:6,32,7015.812,4289,13088,186.323,404.006,18.850,224506,224506,6
191,20190816_foci_10ugml_20min_02.TIF:0006-0390-0190:6,32,6259.062,3812,11254,189.989,390.176,18.850,200290,200290,6
192,20190816_foci_10ugml_20min_02.TIF:0006-0401-0197:6,32,5241.844,3548,9813,197.103,401.026,18.850,167739,167739,6
193,20190816_foci_10ugml_20min_02.TIF:0006-0410-0178:6,32,5281.594,4000,9622,177.993,410.094,18.850,169011,169011,6
194,20190816_foci_10ugml_20min_02.TIF:0006-0378-0194:6,32,5371.938,3963,8306,194.109,378.073,18.850,171902,171902,6
195,20190816_foci_10ugml_20min_02.TIF:0007-0402-0182:7,32,6203.312,3686,11968,182.235,402.184,18.850,198506,198506,7
196,20190816_foci_10ugml_20min_02.TIF:0008-0388-0190:8,32,6685.500,3884,15735,190.226,388.171,18.850,213936,213936,8
197,20190816_foci_10ugml_20min_02.TIF:0008-0408-0163:8,32,6445.969,3680,10897,163.268,408.199,18.850,206271,206271,8
198,20190816_foci_10ugml_20min_02.TIF:0008-0393-0196:8,32,5571.250,3767,8852,196.069,393.175,18.850,178280,178280,8
199,20190816_foci_10ugml_20min_02.TIF:0009-0390-0179:9,32,7469.375,3628,16052,179.262,390.246,18.850,239020,239020,9
200,20190816_foci_10ugml_20min_02.TIF:0009-0389-0190:9,32,6244.688,3714,12588,190.024,389.203,18.850,199830,199830,9
201,20190816_foci_10ugml_20min_02.TIF:0009-0404-0181:9,32,5239.688,3630,8409,181.158,404.085,18.850,167670,167670,9
